word,female,male,difference,difference_abs
cared,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
greek,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
preparing,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
night,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
included,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
14c,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
community,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
plays,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
processes,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
regardless,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
indian,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
memes,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
method,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
fail,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
passion,0.0,0.03283937440991749,0.03283937440991749,0.03283937440991749
challenging,0.11498458161292009,0.1477771848446287,0.032792603231708614,0.032792603231708614
participation,0.2090628756598547,0.1765116374533065,-0.032551238206548205,0.032551238206548205
approach,0.02090628756598547,0.05336398341611592,0.032457695850130454,0.032457695850130454
okay,0.07317200648094915,0.04104921801239686,-0.032122788468552294,0.032122788468552294
mistakes,0.07317200648094915,0.04104921801239686,-0.032122788468552294,0.032122788468552294
nothing,0.04181257513197094,0.07388859242231435,0.032076017290343414,0.032076017290343414
background,0.04181257513197094,0.07388859242231435,0.032076017290343414,0.032076017290343414
help,0.454711754560184,0.4228069455276877,-0.03190480903249626,0.03190480903249626
tries,0.10975800972142372,0.07799351422355405,-0.031764495497869666,0.031764495497869666
clearly,0.0627188626979564,0.09441320142851278,0.03169433873055638,0.03169433873055638
every,0.40767260753671664,0.43922663273264645,0.031554025195929813,0.031554025195929813
exam,0.4651648983431767,0.49669553795000204,0.03153063960682534,0.03153063960682534
series,0.20383630376835832,0.17240671565206683,-0.031429588116291485,0.031429588116291485
least,0.1463440129618983,0.11493781043471123,-0.03140620252718708,0.03140620252718708
mostly,0.08885172215543825,0.05746890521735561,-0.03138281693808264,0.03138281693808264
lots,0.08885172215543825,0.05746890521735561,-0.03138281693808264,0.03138281693808264
calc,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
foundation,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
harsh,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
sharmila,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
tends,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
movies,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
30a,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
synchronous,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
team,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
writes,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
cut,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
115a,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
depending,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
film,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
24,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
favor,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
formula,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
lack,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
added,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
correctness,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
mcevoy,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
groupwork,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
listening,0.0313594313489782,0.0,-0.0313594313489782,0.0313594313489782
comes,0.02613285945748184,0.05746890521735561,0.031336045759873775,0.031336045759873775
clc,0.02613285945748184,0.05746890521735561,0.031336045759873775,0.031336045759873775
everyone,0.14111744107040192,0.17240671565206683,0.031289274581664916,0.031289274581664916
teacher,0.14111744107040192,0.17240671565206683,0.031289274581664916,0.031289274581664916
hours,0.6585480583285422,0.6896268626082673,0.031078804279725092,0.031078804279725092
2,0.2770083102493075,0.2462953080743812,-0.030713002174926313,0.030713002174926313
knowledgeable,0.04703914702346731,0.016419687204958747,-0.03061945981850856,0.03061945981850856
bit,0.18293001620237287,0.2134559336644637,0.030525917462090824,0.030525917462090824
around,0.14111744107040192,0.11083288863347153,-0.030284552436930387,0.030284552436930387
others,0.08362515026394188,0.05336398341611592,-0.030261166847825954,0.030261166847825954
generally,0.0627188626979564,0.03283937440991749,-0.029879488288038908,0.029879488288038908
keep,0.05226571891496368,0.08209843602479372,0.029832717109830043,0.029832717109830043
weeks,0.09930486593843098,0.06978367062107467,-0.029521195317356308,0.029521195317356308
winter,0.04181257513197094,0.012314765403719058,-0.029497809728251882,0.029497809728251882
2020,0.04181257513197094,0.012314765403719058,-0.029497809728251882,0.029497809728251882
collaborative,0.04181257513197094,0.012314765403719058,-0.029497809728251882,0.029497809728251882
awful,0.04181257513197094,0.012314765403719058,-0.029497809728251882,0.029497809728251882
ec,0.0156797156744891,0.04515413981363655,0.02947442413914745,0.02947442413914745
struggling,0.0156797156744891,0.04515413981363655,0.02947442413914745,0.02947442413914745
sometimes,0.17247687241938012,0.14367226304338904,-0.02880460937599108,0.02880460937599108
freshman,0.057492290806460046,0.028734452608677807,-0.02875783819778224,0.02875783819778224
decided,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
consists,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
pts,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
thanks,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
specifically,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
quick,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
save,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
14b,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
generously,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
classmates,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
certainly,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
complain,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
and/or,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
genuine,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
current,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
bearable,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
website,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
begin,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
plus,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
unlike,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
fantastic,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
presented,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
double,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
phases,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
1a,0.0,0.028734452608677807,0.028734452608677807,0.028734452608677807
50,0.057492290806460046,0.08620335782603342,0.02871106701957337,0.02871106701957337
behind,0.057492290806460046,0.08620335782603342,0.02871106701957337,0.02871106701957337
answers,0.11498458161292009,0.14367226304338904,0.028687681430468945,0.028687681430468945
learned,0.2090628756598547,0.1806165592545462,-0.028446316405308508,0.028446316405308508
concept,0.09407829404693462,0.06567874881983499,-0.02839954522709963,0.02839954522709963
several,0.02090628756598547,0.04925906161487623,0.028352774048890764,0.028352774048890764
enjoyable,0.02090628756598547,0.04925906161487623,0.028352774048890764,0.028352774048890764
experience,0.0783985783724455,0.10672796683223185,0.028329388459786345,0.028329388459786345
start,0.07317200648094915,0.04515413981363655,-0.028017866667312603,0.028017866667312603
reviewing,0.07317200648094915,0.04515413981363655,-0.028017866667312603,0.028017866667312603
mind,0.04181257513197094,0.06978367062107467,0.02797109548910373,0.02797109548910373
days,0.04181257513197094,0.06978367062107467,0.02797109548910373,0.02797109548910373
different,0.16725030052788376,0.13956734124214934,-0.027682959285734415,0.027682959285734415
grades,0.16725030052788376,0.13956734124214934,-0.027682959285734415,0.027682959285734415
<,0.05226571891496368,0.024629530807438117,-0.02763618810752556,0.02763618810752556
sweet,0.05226571891496368,0.024629530807438117,-0.02763618810752556,0.02763618810752556
a.,0.0627188626979564,0.0903082796272731,0.0275894169293167,0.0275894169293167
knows,0.0627188626979564,0.0903082796272731,0.0275894169293167,0.0275894169293167
overall,0.40767260753671664,0.4351217109314067,0.02744910339469009,0.02744910339469009
minutes,0.08885172215543825,0.0615738270185953,-0.027277895136842957,0.027277895136842957
shows,0.02613285945748184,0.05336398341611592,0.027231123958634085,0.027231123958634085
grade,0.4860711859091622,0.5131152251549609,0.02704403924579868,0.02704403924579868
straightforward,0.1254377253959128,0.09851812322975247,-0.026919602166160336,0.026919602166160336
part,0.10453143782992735,0.13135749763966997,0.02682605980974262,0.02682605980974262
little,0.21951601944284743,0.2462953080743812,0.026779288631533754,0.026779288631533754
minute,0.04703914702346731,0.02052460900619843,-0.026514538017268878,0.026514538017268878
means,0.08362515026394188,0.05746890521735561,-0.026156245046586264,0.026156245046586264
prepared,0.08362515026394188,0.05746890521735561,-0.026156245046586264,0.026156245046586264
self,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
polls,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
computational,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
mathematics,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
in-depth,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
repeats,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
films,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
anxiety,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
conceptually,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
spending,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
sent,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
stopped,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
include,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
poll,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
saved,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
frequently,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
stop,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
stick,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
thus,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
70,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
typically,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
longer,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
side,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
regular,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
talked,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
enrolled,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
beware,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
anyways,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
exercises,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
costs,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
version,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
harshly,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
errors,0.02613285945748184,0.0,-0.02613285945748184,0.02613285945748184
later,0.0627188626979564,0.03694429621115718,-0.025774566486799225,0.025774566486799225
someone,0.09930486593843098,0.07388859242231435,-0.025416273516116625,0.025416273516116625
heavily,0.04181257513197094,0.016419687204958747,-0.025392887927012192,0.025392887927012192
pages,0.0156797156744891,0.04104921801239686,0.02536950233790776,0.02536950233790776
required,0.07317200648094915,0.09851812322975247,0.025346116748803313,0.025346116748803313
worth,0.1306642972874092,0.1559870284471081,0.025322731159698908,0.025322731159698908
cares,0.24564887890032924,0.2709248388818193,0.025275959981490043,0.025275959981490043
terms,0.0783985783724455,0.05336398341611592,-0.02503459495632958,0.02503459495632958
real,0.03658600324047458,0.0615738270185953,0.02498782377812072,0.02498782377812072
selling,0.03658600324047458,0.0615738270185953,0.02498782377812072,0.02498782377812072
certain,0.03658600324047458,0.0615738270185953,0.02498782377812072,0.02498782377812072
write,0.09407829404693462,0.11904273223595091,0.024964438189016294,0.024964438189016294
asking,0.057492290806460046,0.03283937440991749,-0.024652916396542553,0.024652916396542553
otherwise,0.057492290806460046,0.03283937440991749,-0.024652916396542553,0.024652916396542553
met,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
asks,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
shoutout,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
ensure,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
compare,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
proud,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
14,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
allow,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
ready,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
push,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
culture,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
phil,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
via,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
bonus,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
accuracy,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
rate,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
appreciation,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
meet,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
reflection,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
exact,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
discussed,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
skills,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
plan,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
dedicated,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
workshops,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
b-,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
bruincasted,0.0,0.024629530807438117,0.024629530807438117,0.024629530807438117
people,0.34495374483876023,0.3694429621115718,0.02448921727281156,0.02448921727281156
multiple,0.15157058485339467,0.12725257583843028,-0.024318009014964392,0.024318009014964392
entire,0.09407829404693462,0.06978367062107467,-0.024294623425859946,0.024294623425859946
attendance,0.09407829404693462,0.06978367062107467,-0.024294623425859946,0.024294623425859946
submit,0.03658600324047458,0.012314765403719058,-0.02427123783675552,0.02427123783675552
majority,0.03658600324047458,0.012314765403719058,-0.02427123783675552,0.02427123783675552
worry,0.02090628756598547,0.04515413981363655,0.02424785224765108,0.02424785224765108
buy,0.02090628756598547,0.04515413981363655,0.02424785224765108,0.02424785224765108
ap,0.18815658809386923,0.16419687204958744,-0.023959716044281792,0.023959716044281792
choice,0.1306642972874092,0.10672796683223185,-0.023936330455177346,0.023936330455177346
written,0.07317200648094915,0.04925906161487623,-0.02391294486607292,0.02391294486607292
previous,0.07317200648094915,0.04925906161487623,-0.02391294486607292,0.02391294486607292
fast,0.07317200648094915,0.04925906161487623,-0.02391294486607292,0.02391294486607292
quickly,0.04181257513197094,0.06567874881983499,0.023866173687864048,0.023866173687864048
basically,0.16725030052788376,0.14367226304338904,-0.023578037484494718,0.023578037484494718
told,0.05226571891496368,0.028734452608677807,-0.02353126630628587,0.02353126630628587
thank,0.05226571891496368,0.028734452608677807,-0.02353126630628587,0.02353126630628587
organized,0.0627188626979564,0.08620335782603342,0.023484495128077015,0.023484495128077015
4,0.0627188626979564,0.08620335782603342,0.023484495128077015,0.023484495128077015
care,0.08885172215543825,0.06567874881983499,-0.023172973335603267,0.023172973335603267
impossible,0.02613285945748184,0.04925906161487623,0.023126202157394395,0.023126202157394395
useless,0.06794543458945278,0.04515413981363655,-0.022791294775816227,0.022791294775816227
awesome,0.04703914702346731,0.06978367062107467,0.022744523597607362,0.022744523597607362
using,0.04703914702346731,0.06978367062107467,0.022744523597607362,0.022744523597607362
half,0.10453143782992735,0.08209843602479372,-0.022433001805133634,0.022433001805133634
leave,0.04703914702346731,0.024629530807438117,-0.02240961621602919,0.02240961621602919
knew,0.04703914702346731,0.024629530807438117,-0.02240961621602919,0.02240961621602919
...,0.1254377253959128,0.1477771848446287,0.022339459448715904,0.022339459448715904
liked,0.0313594313489782,0.05336398341611592,0.022004552067137723,0.022004552067137723
mean,0.0313594313489782,0.05336398341611592,0.022004552067137723,0.022004552067137723
outside,0.0313594313489782,0.05336398341611592,0.022004552067137723,0.022004552067137723
midterms,0.4651648983431767,0.4433315545338861,-0.021833343809290584,0.021833343809290584
provide,0.0627188626979564,0.04104921801239686,-0.02166964468555954,0.02166964468555954
optional,0.0627188626979564,0.04104921801239686,-0.02166964468555954,0.02166964468555954
case,0.0627188626979564,0.04104921801239686,-0.02166964468555954,0.02166964468555954
manageable,0.0627188626979564,0.04104921801239686,-0.02166964468555954,0.02166964468555954
college,0.0627188626979564,0.04104921801239686,-0.02166964468555954,0.02166964468555954
answer,0.28223488214080383,0.30376421329173675,0.021529331150932918,0.021529331150932918
attention,0.156797156744891,0.13546241944090964,-0.02133473730398136,0.02133473730398136
received,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
depth,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
needs,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
covid-19,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
normal,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
left,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
speak,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
informative,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
easiest,0.04181257513197094,0.02052460900619843,-0.02128796612577251,0.02128796612577251
research,0.0156797156744891,0.03694429621115718,0.021264580536668076,0.021264580536668076
stuck,0.0156797156744891,0.03694429621115718,0.021264580536668076,0.021264580536668076
grasp,0.0156797156744891,0.03694429621115718,0.021264580536668076,0.021264580536668076
mention,0.0156797156744891,0.03694429621115718,0.021264580536668076,0.021264580536668076
asked,0.0783985783724455,0.05746890521735561,-0.020929673155089888,0.020929673155089888
practically,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
mcdb,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
midterm/final,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
reach,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
carefully,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
regarding,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
therapy,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
four,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
bored,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
paid,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
types,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
naturally,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
bruin,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
cells,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
curriculum,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
creative,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
unreasonable,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
bc,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
confusion,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
brain,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
tldr,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
lady,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
disorganized,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
self-study,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
presentation,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
education,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
scheduled,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
clarification,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
instruction,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
discouraged,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
clarity,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
program,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
soul,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
near,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
allows,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
equally,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
incorrect,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
pre-recorded,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
period,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
quarters,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
percent,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
attitude,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
paying,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
thursday,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
sign,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
middle,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
uploaded,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
lesson,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
ends,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
worried,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
7b,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
ls30,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
hopefully,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
poor,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
planned,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
worse,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
woman,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
strict,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
environment,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
reinforce,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
recordings,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
effectively,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
deserve,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
schemes,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
options,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
owl,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
news,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
100a,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
everybody,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
accommodations,0.02090628756598547,0.0,-0.02090628756598547,0.02090628756598547
heavy,0.057492290806460046,0.03694429621115718,-0.02054799459530287,0.02054799459530287
guide,0.057492290806460046,0.03694429621115718,-0.02054799459530287,0.02054799459530287
needed,0.057492290806460046,0.03694429621115718,-0.02054799459530287,0.02054799459530287
wish,0.057492290806460046,0.03694429621115718,-0.02054799459530287,0.02054799459530287
$,0.057492290806460046,0.03694429621115718,-0.02054799459530287,0.02054799459530287
present,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
1c,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
policy,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
mindset,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
lets,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
challenged,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
accommodate,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
ace,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
minimum,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
force,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
dude,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
mass,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
expects,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
events,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
ee1,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
forgot,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
respect,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
daunting,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
f,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
synthesis,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
master,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
hosted,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
stations,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
circumstances,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
plenty,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
etc.,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
white,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
deal,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
13,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
c-,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
mentions,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
brings,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
unnecessarily,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
curves,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
listed,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
grader,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
1st,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
highest,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
zone,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
proposal,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
leniently,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
imagine,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
cellular,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
molecular,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
lin,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
possibly,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
create,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
problem-solving,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
angel,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
alone,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
meaning,0.0,0.02052460900619843,0.02052460900619843,0.02052460900619843
