word,gender,percent
worst,difference,0.05787396936624708
emails,difference,0.05787396936624708
school,difference,0.057539061984668904
set,female,0.057492290806460046
scheme,female,0.057492290806460046
word,female,0.057492290806460046
note,female,0.057492290806460046
show,female,0.057492290806460046
exactly,female,0.057492290806460046
sense,female,0.057492290806460046
terrible,female,0.057492290806460046
offers,female,0.057492290806460046
50,female,0.057492290806460046
drops,female,0.057492290806460046
independent,female,0.057492290806460046
freshman,female,0.057492290806460046
obviously,female,0.057492290806460046
behind,female,0.057492290806460046
asking,female,0.057492290806460046
attending,female,0.057492290806460046
scores,female,0.057492290806460046
life,female,0.057492290806460046
code,female,0.057492290806460046
wish,female,0.057492290806460046
barely,female,0.057492290806460046
$,female,0.057492290806460046
needed,female,0.057492290806460046
heavy,female,0.057492290806460046
a-,female,0.057492290806460046
guide,female,0.057492290806460046
low,female,0.057492290806460046
independent,difference,0.057492290806460046
copy,female,0.057492290806460046
obviously,difference,0.057492290806460046
necessary,female,0.057492290806460046
per,female,0.057492290806460046
otherwise,female,0.057492290806460046
tough,female,0.057492290806460046
reasonable,female,0.057492290806460046
apply,female,0.057492290806460046
caring,female,0.057492290806460046
explained,female,0.057492290806460046
expected,female,0.057492290806460046
let,female,0.057492290806460046
lab,male,0.05746890521735561
asked,male,0.05746890521735561
hardest,difference,0.05746890521735561
gon,difference,0.05746890521735561
fairly,male,0.05746890521735561
partial,difference,0.05746890521735561
covered,male,0.05746890521735561
analysis,difference,0.05746890521735561
analysis,male,0.05746890521735561
iclicker,male,0.05746890521735561
scheme,male,0.05746890521735561
confused,male,0.05746890521735561
sets,male,0.05746890521735561
lots,male,0.05746890521735561
willing,male,0.05746890521735561
offers,male,0.05746890521735561
set,male,0.05746890521735561
else,male,0.05746890521735561
mostly,male,0.05746890521735561
text,male,0.05746890521735561
unless,male,0.05746890521735561
offered,male,0.05746890521735561
groups,male,0.05746890521735561
etc,male,0.05746890521735561
thoroughly,male,0.05746890521735561
finish,male,0.05746890521735561
expect,male,0.05746890521735561
relevant,male,0.05746890521735561
prepared,male,0.05746890521735561
means,male,0.05746890521735561
open,male,0.05746890521735561
comes,male,0.05746890521735561
clc,male,0.05746890521735561
covid,male,0.05746890521735561
partial,male,0.05746890521735561
gon,male,0.05746890521735561
hardest,male,0.05746890521735561
focus,difference,0.057087226657568574
advice,difference,0.057087226657568574
make,difference,0.05690014194473306
another,difference,0.05677570486509483
genuinely,difference,0.05668216250867711
amount,difference,0.054555790273685914
definitely,difference,0.054298548793537196
similar,difference,0.05417411171389885
honestly,difference,0.05383920433232069
opportunities,difference,0.05372227638679853
anything,difference,0.05343414018342922
outside,male,0.05336398341611592
accommodating,male,0.05336398341611592
wo,male,0.05336398341611592
mean,male,0.05336398341611592
liked,male,0.05336398341611592
terms,male,0.05336398341611592
approach,male,0.05336398341611592
incredibly,male,0.05336398341611592
form,male,0.05336398341611592
c,male,0.05336398341611592
excellent,male,0.05336398341611592
let,male,0.05336398341611592
low,male,0.05336398341611592
necessary,male,0.05336398341611592
enjoy,male,0.05336398341611592
believe,male,0.05336398341611592
example,male,0.05336398341611592
absolute,male,0.05336398341611592
strong,male,0.05336398341611592
reactions,difference,0.05336398341611592
protected,difference,0.05336398341611592
approachable,male,0.05336398341611592
braybrook,difference,0.05336398341611592
shows,male,0.05336398341611592
reactions,male,0.05336398341611592
order,male,0.05336398341611592
8,male,0.05336398341611592
ls7,male,0.05336398341611592
relatively,male,0.05336398341611592
braybrook,male,0.05336398341611592
protected,male,0.05336398341611592
others,male,0.05336398341611592
ca,male,0.05336398341611592
life,difference,0.05334059782701148
recommend,difference,0.053130127525071597
advantage,difference,0.052982304856328884
worksheets,difference,0.052553855118333
often,difference,0.05231249009317253
ls30a,female,0.05226571891496368
accent,female,0.05226571891496368
courses,female,0.05226571891496368
kinda,female,0.05226571891496368
wrong,female,0.05226571891496368
must,female,0.05226571891496368
chance,female,0.05226571891496368
writing,female,0.05226571891496368
talking,female,0.05226571891496368
offered,female,0.05226571891496368
drop,female,0.05226571891496368
correct,female,0.05226571891496368
board,female,0.05226571891496368
despite,female,0.05226571891496368
summer,female,0.05226571891496368
keep,female,0.05226571891496368
materials,female,0.05226571891496368
fall,female,0.05226571891496368
sweet,female,0.05226571891496368
coronavirus,female,0.05226571891496368
<,female,0.05226571891496368
told,female,0.05226571891496368
essentially,difference,0.05226571891496368
step,female,0.05226571891496368
•,female,0.05226571891496368
busy,female,0.05226571891496368
future,female,0.05226571891496368
provides,female,0.05226571891496368
recommended,female,0.05226571891496368
incredibly,female,0.05226571891496368
approachable,female,0.05226571891496368
thank,female,0.05226571891496368
enjoy,female,0.05226571891496368
coronavirus,difference,0.05226571891496368
favorite,female,0.05226571891496368
ls30a,difference,0.05226571891496368
•,difference,0.05226571891496368
horrible,female,0.05226571891496368
essentially,female,0.05226571891496368
useful,difference,0.05221894773675482
pandemic,difference,0.05190742594428108
come,difference,0.05183726917696777
*,difference,0.0515725185627029
curved,difference,0.05152574738449404
subject,difference,0.05109729764649813
find,difference,0.05080916144312882
change,difference,0.05073900467581552
'd,difference,0.05071561908671108
please,difference,0.04999903314534588
na,difference,0.04999903314534588
biology,difference,0.049305832793085105
attending,male,0.04925906161487623
confident,male,0.04925906161487623
a-,male,0.04925906161487623
reasonable,male,0.04925906161487623
sense,male,0.04925906161487623
interest,difference,0.04925906161487623
rest,male,0.04925906161487623
old,male,0.04925906161487623
hands,male,0.04925906161487623
three,male,0.04925906161487623
previous,male,0.04925906161487623
fast,male,0.04925906161487623
written,male,0.04925906161487623
word,male,0.04925906161487623
note,male,0.04925906161487623
difficulty,male,0.04925906161487623
big,male,0.04925906161487623
requires,male,0.04925906161487623
remember,male,0.04925906161487623
hand,male,0.04925906161487623
apply,male,0.04925906161487623
caring,male,0.04925906161487623
expected,male,0.04925906161487623
hour,male,0.04925906161487623
beginning,male,0.04925906161487623
away,male,0.04925906161487623
interest,male,0.04925906161487623
coming,male,0.04925906161487623
enjoyable,male,0.04925906161487623
science,male,0.04925906161487623
true,male,0.04925906161487623
impossible,male,0.04925906161487623
several,male,0.04925906161487623
god,male,0.04925906161487623
high,difference,0.04897092541150693
reviews,difference,0.0489475398224025
prof.,difference,0.048924154233298066
key,difference,0.048877383055089194
individual,difference,0.04849570449530217
recorded,difference,0.04742082558325435
answering,difference,0.04742082558325435
boring,difference,0.047374054405045475
example,female,0.04703914702346731
willing,female,0.04703914702346731
else,female,0.04703914702346731
knew,female,0.04703914702346731
beginning,female,0.04703914702346731
teaches,female,0.04703914702346731
basic,female,0.04703914702346731
huge,female,0.04703914702346731
b,female,0.04703914702346731
iclicker,female,0.04703914702346731
absolute,female,0.04703914702346731
mandatory,female,0.04703914702346731
expect,female,0.04703914702346731
prepare,female,0.04703914702346731
details,female,0.04703914702346731
system,female,0.04703914702346731
spends,female,0.04703914702346731
small,female,0.04703914702346731
strong,female,0.04703914702346731
portion,female,0.04703914702346731
10/10,female,0.04703914702346731
covid,female,0.04703914702346731
single,female,0.04703914702346731
knowledgeable,female,0.04703914702346731
boring,female,0.04703914702346731
minute,female,0.04703914702346731
negative,female,0.04703914702346731
responses,female,0.04703914702346731
opportunity,female,0.04703914702346731
7,female,0.04703914702346731
truly,female,0.04703914702346731
early,female,0.04703914702346731
type,female,0.04703914702346731
whether,female,0.04703914702346731
awesome,female,0.04703914702346731
helps,female,0.04703914702346731
negative,difference,0.04703914702346731
pts-,difference,0.04703914702346731
using,female,0.04703914702346731
pts-,female,0.04703914702346731
next,female,0.04703914702346731
started,female,0.04703914702346731
lol,female,0.04703914702346731
leave,female,0.04703914702346731
groups,female,0.04703914702346731
thoroughly,female,0.04703914702346731
text,female,0.04703914702346731
c,female,0.04703914702346731
believe,female,0.04703914702346731
spends,difference,0.04703914702346731
responses,difference,0.04703914702346731
simple,difference,0.04632256108210211
read,difference,0.04601103928962838
1,difference,0.04596426811141949
relatively,difference,0.045940882522315055
application,difference,0.04589411134410619
short,difference,0.04548904719521471
still,difference,0.04527106775915873
copy,difference,0.04517752540274098
drops,difference,0.04517752540274098
portion,male,0.04515413981363655
talks,male,0.04515413981363655
cover,male,0.04515413981363655
reader,male,0.04515413981363655
explained,male,0.04515413981363655
testing,male,0.04515413981363655
huge,male,0.04515413981363655
answered,male,0.04515413981363655
solve,male,0.04515413981363655
15,male,0.04515413981363655
useless,male,0.04515413981363655
video,male,0.04515413981363655
200,male,0.04515413981363655
issues,male,0.04515413981363655
diagrams,male,0.04515413981363655
chill,male,0.04515413981363655
tested,male,0.04515413981363655
encourages,male,0.04515413981363655
videos,male,0.04515413981363655
entertaining,male,0.04515413981363655
classics,male,0.04515413981363655
seen,male,0.04515413981363655
oh,male,0.04515413981363655
basic,male,0.04515413981363655
prof.,male,0.04515413981363655
seemed,male,0.04515413981363655
worry,male,0.04515413981363655
wanted,male,0.04515413981363655
start,male,0.04515413981363655
solve,difference,0.04515413981363655
diagrams,difference,0.04515413981363655
chill,difference,0.04515413981363655
200,difference,0.04515413981363655
buy,male,0.04515413981363655
reviewing,male,0.04515413981363655
encourages,difference,0.04515413981363655
entertaining,difference,0.04515413981363655
classics,difference,0.04515413981363655
struggling,male,0.04515413981363655
ec,male,0.04515413981363655
ended,difference,0.04484261802116282
thinking,difference,0.04477246125384951
workload,difference,0.044079260901588736
ton,difference,0.043650811163592824
compared,difference,0.043315903782014664
succeed,difference,0.04324574701470136
average,difference,0.04298099640043648
helpful,difference,0.04278640255348494
flipped,difference,0.04259931784064946
calculus,difference,0.04219425369175798
level,difference,0.04219425369175798
situation,difference,0.04219425369175798
completion,difference,0.04219425369175798
worksheet,difference,0.04219425369175798
rest,female,0.04181257513197094
looking,female,0.04181257513197094
three,female,0.04181257513197094
big,female,0.04181257513197094
physics,female,0.04181257513197094
quickly,female,0.04181257513197094
bio,female,0.04181257513197094
calculator,difference,0.04181257513197094
understandable,difference,0.04181257513197094
conley,difference,0.04181257513197094
bruinwalk,difference,0.04181257513197094
partially,difference,0.04181257513197094
old,female,0.04181257513197094
proof,difference,0.04181257513197094
number,difference,0.04181257513197094
cheat,difference,0.04181257513197094
accommodating,female,0.04181257513197094
r,difference,0.04181257513197094
seemed,female,0.04181257513197094
depth,female,0.04181257513197094
concerned,female,0.04181257513197094
awful,female,0.04181257513197094
collaborative,female,0.04181257513197094
winter,female,0.04181257513197094
solid,female,0.04181257513197094
crazy,female,0.04181257513197094
stem,female,0.04181257513197094
2020,female,0.04181257513197094
needs,female,0.04181257513197094
25,female,0.04181257513197094
days,female,0.04181257513197094
speak,female,0.04181257513197094
left,female,0.04181257513197094
normal,female,0.04181257513197094
maybe,female,0.04181257513197094
heavily,female,0.04181257513197094
individual,female,0.04181257513197094
calculator,female,0.04181257513197094
understandable,female,0.04181257513197094
conley,female,0.04181257513197094
bruinwalk,female,0.04181257513197094
partially,female,0.04181257513197094
r,female,0.04181257513197094
proof,female,0.04181257513197094
number,female,0.04181257513197094
cheat,female,0.04181257513197094
worked,female,0.04181257513197094
detail,female,0.04181257513197094
luck,female,0.04181257513197094
figure,female,0.04181257513197094
teachers,female,0.04181257513197094
seriously,female,0.04181257513197094
covid-19,female,0.04181257513197094
informative,female,0.04181257513197094
[,female,0.04181257513197094
background,female,0.04181257513197094
addition,female,0.04181257513197094
passed,female,0.04181257513197094
nothing,female,0.04181257513197094
gets,female,0.04181257513197094
b+,female,0.04181257513197094
easiest,female,0.04181257513197094
finish,female,0.04181257513197094
wanted,female,0.04181257513197094
received,female,0.04181257513197094
email,female,0.04181257513197094
stay,female,0.04181257513197094
mind,female,0.04181257513197094
],female,0.04181257513197094
poorly,female,0.04181257513197094
sets,difference,0.04178918954286651
general,difference,0.04176580395376208
anyone,difference,0.04176580395376208
super,difference,0.04157121010681052
allowed,difference,0.04145428216128833
throughout,difference,0.041407510983079474
las,difference,0.041407510983079474
went,difference,0.04111937477971016
code,difference,0.0410726036015013
barely,difference,0.0410726036015013
incredible,male,0.04104921801239686
beyond,male,0.04104921801239686
glad,male,0.04104921801239686
20a,male,0.04104921801239686
okay,male,0.04104921801239686
mistakes,male,0.04104921801239686
gotten,male,0.04104921801239686
pages,male,0.04104921801239686
lenient,male,0.04104921801239686
less,male,0.04104921801239686
slide,difference,0.04104921801239686
small,male,0.04104921801239686
worked,male,0.04104921801239686
college,male,0.04104921801239686
manageable,male,0.04104921801239686
case,male,0.04104921801239686
optional,male,0.04104921801239686
provide,male,0.04104921801239686
per,male,0.04104921801239686
luck,male,0.04104921801239686
figure,male,0.04104921801239686
teachers,male,0.04104921801239686
lowest,male,0.04104921801239686
seriously,male,0.04104921801239686
despite,male,0.04104921801239686
system,male,0.04104921801239686
skim,male,0.04104921801239686
drop,male,0.04104921801239686
talking,male,0.04104921801239686
courses,male,0.04104921801239686
slide,male,0.04104921801239686
likes,male,0.04104921801239686
campuswire,male,0.04104921801239686
likes,difference,0.04104921801239686
facts,male,0.04104921801239686
names,male,0.04104921801239686
structure,male,0.04104921801239686
giving,male,0.04104921801239686
choose,male,0.04104921801239686
regret,male,0.04104921801239686
past,male,0.04104921801239686
detail,male,0.04104921801239686
campuswire,difference,0.04104921801239686
facts,difference,0.04104921801239686
names,difference,0.04104921801239686
wo,difference,0.0407143106308187
memorizing,difference,0.04066753945260982
discussions,difference,0.04035601766013608
90,difference,0.04033263207103165
recommended,difference,0.039950953511244613
effort,difference,0.03988079674393131
hour,difference,0.039592660540562014
couple,difference,0.03921098198077497
try,difference,0.039140825213461676
clear,difference,0.038922845777405665
7a,difference,0.03878253224277907
student,difference,0.03873576106457018
fall,difference,0.03804256071230943
form,difference,0.03768426774162682
point,difference,0.037660882152522376
section,difference,0.03737274594915309
ls,difference,0.03737274594915309
quiz,difference,0.03699106738936605
exactly,difference,0.036967681800261616
terrible,difference,0.036967681800261616
allowed,male,0.03694429621115718
peqs,male,0.03694429621115718
respond,male,0.03694429621115718
whatever,male,0.03694429621115718
standardized,male,0.03694429621115718
blanks,male,0.03694429621115718
module,male,0.03694429621115718
failed,male,0.03694429621115718
+,male,0.03694429621115718
structured,male,0.03694429621115718
brent,male,0.03694429621115718
wish,male,0.03694429621115718
$,male,0.03694429621115718
needed,male,0.03694429621115718
heavy,male,0.03694429621115718
guide,male,0.03694429621115718
except,male,0.03694429621115718
complex,male,0.03694429621115718
biggest,male,0.03694429621115718
14a,male,0.03694429621115718
guides,male,0.03694429621115718
pandemic,male,0.03694429621115718
explanations,male,0.03694429621115718
equations,male,0.03694429621115718
mention,male,0.03694429621115718
grasp,male,0.03694429621115718
research,male,0.03694429621115718
stuck,male,0.03694429621115718
happy,male,0.03694429621115718
images,male,0.03694429621115718
hope,male,0.03694429621115718
human,male,0.03694429621115718
avoid,male,0.03694429621115718
opportunity,male,0.03694429621115718
difference,male,0.03694429621115718
bacon,difference,0.03694429621115718
offer,difference,0.03694429621115718
discuss,difference,0.03694429621115718
sucks,difference,0.03694429621115718
difference,difference,0.03694429621115718
human,difference,0.03694429621115718
brent,difference,0.03694429621115718
images,difference,0.03694429621115718
failed,difference,0.03694429621115718
module,difference,0.03694429621115718
blanks,difference,0.03694429621115718
standardized,difference,0.03694429621115718
whatever,difference,0.03694429621115718
respond,difference,0.03694429621115718
peqs,difference,0.03694429621115718
decent,male,0.03694429621115718
later,male,0.03694429621115718
detailed,male,0.03694429621115718
smart,male,0.03694429621115718
sucks,male,0.03694429621115718
discuss,male,0.03694429621115718
offer,male,0.03694429621115718
bacon,male,0.03694429621115718
u,male,0.03694429621115718
missed,male,0.03694429621115718
gpa,male,0.03694429621115718
place,male,0.03694429621115718
80,male,0.03694429621115718
25,male,0.03694429621115718
lol,male,0.03694429621115718
started,male,0.03694429621115718
solid,male,0.03694429621115718
ask,difference,0.036874139443843885
first,difference,0.03674970236420558
confused,difference,0.03660938882957901
puts,female,0.03658600324047458
memorization,female,0.03658600324047458
perfect,female,0.03658600324047458
posts,female,0.03658600324047458
require,female,0.03658600324047458
covers,female,0.03658600324047458
biggest,female,0.03658600324047458
syllabus,female,0.03658600324047458
14a,female,0.03658600324047458
opportunities,female,0.03658600324047458
tells,female,0.03658600324047458
regret,female,0.03658600324047458
choose,female,0.03658600324047458
giving,female,0.03658600324047458
structure,female,0.03658600324047458
page,female,0.03658600324047458
cover,female,0.03658600324047458
8,female,0.03658600324047458
total,female,0.03658600324047458
6,female,0.03658600324047458
ways,female,0.03658600324047458
guess,female,0.03658600324047458
seen,female,0.03658600324047458
oh,female,0.03658600324047458
queen,female,0.03658600324047458
unclear,female,0.03658600324047458
60,female,0.03658600324047458
completed,female,0.03658600324047458
explanation,female,0.03658600324047458
garfinkel,female,0.03658600324047458
late,female,0.03658600324047458
stat,female,0.03658600324047458
pass,female,0.03658600324047458
english,female,0.03658600324047458
patient,female,0.03658600324047458
rely,female,0.03658600324047458
slightly,female,0.03658600324047458
queen,difference,0.03658600324047458
unclear,difference,0.03658600324047458
60,difference,0.03658600324047458
completed,difference,0.03658600324047458
entirely,difference,0.03658600324047458
explanation,difference,0.03658600324047458
garfinkel,difference,0.03658600324047458
late,difference,0.03658600324047458
stat,difference,0.03658600324047458
pass,difference,0.03658600324047458
english,difference,0.03658600324047458
random,female,0.03658600324047458
entirely,female,0.03658600324047458
cool,female,0.03658600324047458
add,female,0.03658600324047458
45,female,0.03658600324047458
besides,female,0.03658600324047458
luckily,female,0.03658600324047458
40,female,0.03658600324047458
studied,female,0.03658600324047458
suggest,female,0.03658600324047458
trust,female,0.03658600324047458
friendly,female,0.03658600324047458
surveys,female,0.03658600324047458
receive,female,0.03658600324047458
las,female,0.03658600324047458
struggled,female,0.03658600324047458
ideas,female,0.03658600324047458
ls7,female,0.03658600324047458
idea,female,0.03658600324047458
assigns,female,0.03658600324047458
lecturing,female,0.03658600324047458
within,female,0.03658600324047458
order,female,0.03658600324047458
real,female,0.03658600324047458
selling,female,0.03658600324047458
certain,female,0.03658600324047458
submit,female,0.03658600324047458
majority,female,0.03658600324047458
somewhat,female,0.03658600324047458
true,female,0.03658600324047458
pointless,female,0.03658600324047458
throughout,female,0.03658600324047458
knowing,female,0.03658600324047458
relevant,difference,0.036562617651370144
decent,difference,0.03622771026979197
looking,difference,0.036180939091583104
dr.,difference,0.0359863452446315
busy,difference,0.03584603171000493
future,difference,0.03584603171000493
horrible,difference,0.03584603171000493
step,difference,0.03584603171000493
stress,difference,0.03544096756111346
interested,difference,0.03544096756111346
friends,difference,0.035106060179535284
details,difference,0.03505928900132641
prepare,difference,0.03505928900132641
b,difference,0.03505928900132641
mandatory,difference,0.03505928900132641
job,difference,0.034747767208852684
available,difference,0.03431931747085678
spent,difference,0.0339844100892786
provides,difference,0.03393763891106974
highly,difference,0.03386748214375644
curve,difference,0.033626117118596
hands,difference,0.03357934594038713
remember,difference,0.03357934594038713
confident,difference,0.03357934594038713
group,difference,0.03331459532612226
cool,difference,0.03319766738060009
studied,difference,0.03319766738060009
total,difference,0.03319766738060009
wonderful,male,0.03283937440991749
type,male,0.03283937440991749
preparing,male,0.03283937440991749
14c,male,0.03283937440991749
included,male,0.03283937440991749
night,male,0.03283937440991749
greek,male,0.03283937440991749
cared,male,0.03283937440991749
music,male,0.03283937440991749
handouts,male,0.03283937440991749
project,male,0.03283937440991749
uses,male,0.03283937440991749
whether,male,0.03283937440991749
quality,male,0.03283937440991749
hw,male,0.03283937440991749
understood,male,0.03283937440991749
puts,male,0.03283937440991749
page,male,0.03283937440991749
friends,male,0.03283937440991749
require,male,0.03283937440991749
perfect,male,0.03283937440991749
post,male,0.03283937440991749
challenge,male,0.03283937440991749
follow,male,0.03283937440991749
listen,male,0.03283937440991749
head,male,0.03283937440991749
plays,male,0.03283937440991749
processes,male,0.03283937440991749
unnecessary,male,0.03283937440991749
process,male,0.03283937440991749
occasionally,male,0.03283937440991749
friend,male,0.03283937440991749
session,male,0.03283937440991749
anyway,male,0.03283937440991749
main,male,0.03283937440991749
hated,male,0.03283937440991749
tells,male,0.03283937440991749
syllabus,male,0.03283937440991749
resource,male,0.03283937440991749
tons,male,0.03283937440991749
yet,male,0.03283937440991749
info,male,0.03283937440991749
regardless,male,0.03283937440991749
clickers,male,0.03283937440991749
objectives,male,0.03283937440991749
wording,male,0.03283937440991749
math,male,0.03283937440991749
pick,male,0.03283937440991749
passion,male,0.03283937440991749
fail,male,0.03283937440991749
method,male,0.03283937440991749
memes,male,0.03283937440991749
community,male,0.03283937440991749
indian,male,0.03283937440991749
early,male,0.03283937440991749
covers,male,0.03283937440991749
music,difference,0.03283937440991749
accent,male,0.03283937440991749
90,male,0.03283937440991749
handouts,difference,0.03283937440991749
cared,difference,0.03283937440991749
greek,difference,0.03283937440991749
night,difference,0.03283937440991749
included,difference,0.03283937440991749
14c,difference,0.03283937440991749
preparing,difference,0.03283937440991749
plays,difference,0.03283937440991749
processes,difference,0.03283937440991749
regardless,difference,0.03283937440991749
indian,difference,0.03283937440991749
community,difference,0.03283937440991749
memes,difference,0.03283937440991749
method,difference,0.03283937440991749
fail,difference,0.03283937440991749
passion,difference,0.03283937440991749
break,male,0.03283937440991749
writing,male,0.03283937440991749
asking,male,0.03283937440991749
critical,male,0.03283937440991749
words,male,0.03283937440991749
twice,male,0.03283937440991749
generally,male,0.03283937440991749
board,male,0.03283937440991749
correct,male,0.03283937440991749
otherwise,male,0.03283937440991749
quizlet,male,0.03283937440991749
trick,male,0.03283937440991749
challenging,difference,0.032792603231708614
participation,difference,0.03255123820654819
approach,difference,0.032457695850130454
mistakes,difference,0.03212278846855229
okay,difference,0.03212278846855229
nothing,difference,0.032076017290343414
background,difference,0.032076017290343414
help,difference,0.03190480903249625
tries,difference,0.03176449549786968
clearly,difference,0.03169433873055638
every,difference,0.03155402519592976
exam,difference,0.031530639606825325
series,difference,0.0314295881162915
least,difference,0.031406202527187066
mostly,difference,0.03138281693808263
lots,difference,0.03138281693808263
struggle,female,0.0313594313489782
asynchronous,female,0.0313594313489782
thinks,female,0.0313594313489782
mentioned,female,0.0313594313489782
movies,female,0.0313594313489782
listening,female,0.0313594313489782
ultimately,female,0.0313594313489782
positive,female,0.0313594313489782
light,female,0.0313594313489782
30a,female,0.0313594313489782
liked,female,0.0313594313489782
attempts,female,0.0313594313489782
tends,female,0.0313594313489782
manual,female,0.0313594313489782
synchronous,female,0.0313594313489782
outside,female,0.0313594313489782
depending,female,0.0313594313489782
writes,female,0.0313594313489782
cut,female,0.0313594313489782
requires,female,0.0313594313489782
god,female,0.0313594313489782
hand,female,0.0313594313489782
change,female,0.0313594313489782
115a,female,0.0313594313489782
instructor,female,0.0313594313489782
bother,female,0.0313594313489782
mean,female,0.0313594313489782
cumulative,female,0.0313594313489782
understands,female,0.0313594313489782
agree,female,0.0313594313489782
memorize,female,0.0313594313489782
team,female,0.0313594313489782
answered,female,0.0313594313489782
tested,female,0.0313594313489782
testing,female,0.0313594313489782
majors,female,0.0313594313489782
sharmila,female,0.0313594313489782
working,female,0.0313594313489782
team,difference,0.0313594313489782
parts,female,0.0313594313489782
smart,female,0.0313594313489782
detailed,female,0.0313594313489782
avoid,female,0.0313594313489782
depending,difference,0.0313594313489782
115a,difference,0.0313594313489782
cut,difference,0.0313594313489782
writes,difference,0.0313594313489782
synchronous,difference,0.0313594313489782
top,female,0.0313594313489782
30a,difference,0.0313594313489782
movies,difference,0.0313594313489782
tends,difference,0.0313594313489782
sharmila,difference,0.0313594313489782
harsh,difference,0.0313594313489782
calc,female,0.0313594313489782
foundation,female,0.0313594313489782
groupwork,female,0.0313594313489782
applications,female,0.0313594313489782
attended,female,0.0313594313489782
zoom,female,0.0313594313489782
room,female,0.0313594313489782
available,female,0.0313594313489782
appreciate,female,0.0313594313489782
support,female,0.0313594313489782
scale,female,0.0313594313489782
lost,female,0.0313594313489782
calc,difference,0.0313594313489782
foundation,difference,0.0313594313489782
groupwork,difference,0.0313594313489782
mcevoy,difference,0.0313594313489782
correctness,difference,0.0313594313489782
added,difference,0.0313594313489782
lack,difference,0.0313594313489782
formula,difference,0.0313594313489782
favor,difference,0.0313594313489782
24,difference,0.0313594313489782
film,difference,0.0313594313489782
listening,difference,0.0313594313489782
mcevoy,female,0.0313594313489782
correctness,female,0.0313594313489782
added,female,0.0313594313489782
objectives,female,0.0313594313489782
considering,female,0.0313594313489782
harsh,female,0.0313594313489782
response,female,0.0313594313489782
homeworks,female,0.0313594313489782
lack,female,0.0313594313489782
pdf,female,0.0313594313489782
says,female,0.0313594313489782
understood,female,0.0313594313489782
quality,female,0.0313594313489782
matters,female,0.0313594313489782
clickers,female,0.0313594313489782
info,female,0.0313594313489782
process,female,0.0313594313489782
yet,female,0.0313594313489782
break,female,0.0313594313489782
film,female,0.0313594313489782
24,female,0.0313594313489782
favor,female,0.0313594313489782
formula,female,0.0313594313489782
comes,difference,0.031336045759873775
clc,difference,0.031336045759873775
everyone,difference,0.0312892745816649
teacher,difference,0.0312892745816649
hours,difference,0.031078804279725033
2,difference,0.030713002174926306
knowledgeable,difference,0.030619459818508565
bit,difference,0.030525917462090824
around,difference,0.0302845524369304
others,difference,0.030261166847825954
generally,difference,0.029879488288038915
keep,difference,0.02983271710983005
weeks,difference,0.029521195317356315
collaborative,difference,0.029497809728251882
winter,difference,0.029497809728251882
2020,difference,0.029497809728251882
awful,difference,0.029497809728251882
ec,difference,0.02947442413914745
struggling,difference,0.02947442413914745
sometimes,difference,0.0288046093759911
freshman,difference,0.02875783819778224
couple,male,0.028734452608677807
concise,male,0.028734452608677807
told,male,0.028734452608677807
finished,male,0.028734452608677807
home,male,0.028734452608677807
parts,male,0.028734452608677807
applications,male,0.028734452608677807
attended,male,0.028734452608677807
zoom,male,0.028734452608677807
room,male,0.028734452608677807
along,male,0.028734452608677807
yeah,male,0.028734452608677807
saying,male,0.028734452608677807
hate,male,0.028734452608677807
loves,male,0.028734452608677807
totally,male,0.028734452608677807
related,male,0.028734452608677807
somehow,male,0.028734452608677807
9,male,0.028734452608677807
45,male,0.028734452608677807
check,male,0.028734452608677807
idea,male,0.028734452608677807
friendly,male,0.028734452608677807
lecturing,male,0.028734452608677807
random,male,0.028734452608677807
actual,male,0.028734452608677807
dropped,male,0.028734452608677807
6,male,0.028734452608677807
spent,male,0.028734452608677807
ways,male,0.028734452608677807
guess,male,0.028734452608677807
papers,male,0.028734452608677807
looked,male,0.028734452608677807
politics,male,0.028734452608677807
stories,male,0.028734452608677807
dont,male,0.028734452608677807
decided,male,0.028734452608677807
clarify,male,0.028734452608677807
tedious,male,0.028734452608677807
presented,difference,0.028734452608677807
double,difference,0.028734452608677807
and/or,difference,0.028734452608677807
1a,difference,0.028734452608677807
unlike,difference,0.028734452608677807
genuine,difference,0.028734452608677807
quick,difference,0.028734452608677807
complain,difference,0.028734452608677807
consists,difference,0.028734452608677807
pts,difference,0.028734452608677807
thanks,difference,0.028734452608677807
specifically,difference,0.028734452608677807
decided,difference,0.028734452608677807
certainly,male,0.028734452608677807
classmates,male,0.028734452608677807
fantastic,difference,0.028734452608677807
current,difference,0.028734452608677807
plus,difference,0.028734452608677807
chat,male,0.028734452608677807
enthusiastic,male,0.028734452608677807
pain,male,0.028734452608677807
b.,male,0.028734452608677807
missing,male,0.028734452608677807
ridiculous,male,0.028734452608677807
tried,male,0.028734452608677807
2-3,male,0.028734452608677807
begin,difference,0.028734452608677807
crazy,male,0.028734452608677807
stem,male,0.028734452608677807
concerned,male,0.028734452608677807
phases,difference,0.028734452608677807
bearable,difference,0.028734452608677807
website,difference,0.028734452608677807
generously,male,0.028734452608677807
save,difference,0.028734452608677807
constantly,male,0.028734452608677807
14b,difference,0.028734452608677807
and/or,male,0.028734452608677807
double,male,0.028734452608677807
presented,male,0.028734452608677807
fantastic,male,0.028734452608677807
current,male,0.028734452608677807
plus,male,0.028734452608677807
