hour,minute,avg_n_people,avg_n_people_rel,is_open,week,day,facility
0,20.0,28.0,0.06,open,Weeks 9 and 10,Monday to Thursday,wooden
0,30.0,21.0,0.05,open,Weeks 9 and 10,Monday to Thursday,wooden
0,40.0,15.0,0.03,open,Weeks 9 and 10,Monday to Thursday,wooden
0,50.0,10.0,0.02,open,Weeks 9 and 10,Monday to Thursday,wooden
1,0.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
1,10.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
1,20.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
1,30.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
1,40.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
1,50.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
2,0.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
2,10.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
2,20.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
2,30.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
2,40.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
2,50.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
3,0.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
3,10.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
3,20.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
3,30.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
3,40.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
3,50.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
4,0.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
4,10.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
4,20.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
4,30.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
4,40.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
4,50.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
5,0.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
5,10.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
5,20.0,0.0,0.0,closed,Weeks 9 and 10,Monday to Thursday,wooden
5,30.0,37.0,0.08,open,Weeks 9 and 10,Monday to Thursday,wooden
5,40.0,50.0,0.11,open,Weeks 9 and 10,Monday to Thursday,wooden
5,50.0,62.0,0.13,open,Weeks 9 and 10,Monday to Thursday,wooden
6,0.0,75.0,0.16,open,Weeks 9 and 10,Monday to Thursday,wooden
6,10.0,82.0,0.18,open,Weeks 9 and 10,Monday to Thursday,wooden
6,20.0,85.0,0.18,open,Weeks 9 and 10,Monday to Thursday,wooden
6,30.0,84.0,0.18,open,Weeks 9 and 10,Monday to Thursday,wooden
6,40.0,86.0,0.19,open,Weeks 9 and 10,Monday to Thursday,wooden
6,50.0,91.0,0.2,open,Weeks 9 and 10,Monday to Thursday,wooden
7,0.0,100.0,0.22,open,Weeks 9 and 10,Monday to Thursday,wooden
7,10.0,105.0,0.23,open,Weeks 9 and 10,Monday to Thursday,wooden
7,20.0,108.0,0.23,open,Weeks 9 and 10,Monday to Thursday,wooden
7,30.0,108.0,0.23,open,Weeks 9 and 10,Monday to Thursday,wooden
7,40.0,111.0,0.24,open,Weeks 9 and 10,Monday to Thursday,wooden
7,50.0,115.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
8,0.0,115.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
8,10.0,116.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
8,20.0,115.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
8,30.0,113.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
8,40.0,110.0,0.24,open,Weeks 9 and 10,Monday to Thursday,wooden
8,50.0,113.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
9,0.0,118.0,0.26,open,Weeks 9 and 10,Monday to Thursday,wooden
9,10.0,120.0,0.26,open,Weeks 9 and 10,Monday to Thursday,wooden
9,20.0,124.0,0.27,open,Weeks 9 and 10,Monday to Thursday,wooden
9,30.0,121.0,0.26,open,Weeks 9 and 10,Monday to Thursday,wooden
9,40.0,122.0,0.27,open,Weeks 9 and 10,Monday to Thursday,wooden
9,50.0,135.0,0.29,open,Weeks 9 and 10,Monday to Thursday,wooden
10,0.0,145.0,0.32,open,Weeks 9 and 10,Monday to Thursday,wooden
10,10.0,144.0,0.31,open,Weeks 9 and 10,Monday to Thursday,wooden
10,20.0,141.0,0.31,open,Weeks 9 and 10,Monday to Thursday,wooden
10,30.0,138.0,0.3,open,Weeks 9 and 10,Monday to Thursday,wooden
10,40.0,141.0,0.31,open,Weeks 9 and 10,Monday to Thursday,wooden
10,50.0,162.0,0.35,open,Weeks 9 and 10,Monday to Thursday,wooden
11,0.0,173.0,0.38,open,Weeks 9 and 10,Monday to Thursday,wooden
11,10.0,168.0,0.37,open,Weeks 9 and 10,Monday to Thursday,wooden
11,20.0,165.0,0.36,open,Weeks 9 and 10,Monday to Thursday,wooden
11,30.0,162.0,0.35,open,Weeks 9 and 10,Monday to Thursday,wooden
11,40.0,167.0,0.36,open,Weeks 9 and 10,Monday to Thursday,wooden
11,50.0,193.0,0.42,open,Weeks 9 and 10,Monday to Thursday,wooden
12,0.0,222.0,0.48,open,Weeks 9 and 10,Monday to Thursday,wooden
12,10.0,229.0,0.5,open,Weeks 9 and 10,Monday to Thursday,wooden
12,20.0,231.0,0.5,open,Weeks 9 and 10,Monday to Thursday,wooden
12,30.0,222.0,0.48,open,Weeks 9 and 10,Monday to Thursday,wooden
12,40.0,211.0,0.46,open,Weeks 9 and 10,Monday to Thursday,wooden
12,50.0,203.0,0.44,open,Weeks 9 and 10,Monday to Thursday,wooden
13,0.0,201.0,0.44,open,Weeks 9 and 10,Monday to Thursday,wooden
13,10.0,190.0,0.41,open,Weeks 9 and 10,Monday to Thursday,wooden
13,20.0,179.0,0.39,open,Weeks 9 and 10,Monday to Thursday,wooden
13,30.0,170.0,0.37,open,Weeks 9 and 10,Monday to Thursday,wooden
13,40.0,167.0,0.36,open,Weeks 9 and 10,Monday to Thursday,wooden
13,50.0,188.0,0.41,open,Weeks 9 and 10,Monday to Thursday,wooden
14,0.0,202.0,0.44,open,Weeks 9 and 10,Monday to Thursday,wooden
14,10.0,198.0,0.43,open,Weeks 9 and 10,Monday to Thursday,wooden
14,20.0,196.0,0.43,open,Weeks 9 and 10,Monday to Thursday,wooden
14,30.0,191.0,0.42,open,Weeks 9 and 10,Monday to Thursday,wooden
14,40.0,184.0,0.4,open,Weeks 9 and 10,Monday to Thursday,wooden
14,50.0,182.0,0.4,open,Weeks 9 and 10,Monday to Thursday,wooden
15,0.0,191.0,0.42,open,Weeks 9 and 10,Monday to Thursday,wooden
15,10.0,196.0,0.43,open,Weeks 9 and 10,Monday to Thursday,wooden
15,20.0,211.0,0.46,open,Weeks 9 and 10,Monday to Thursday,wooden
15,30.0,216.0,0.47,open,Weeks 9 and 10,Monday to Thursday,wooden
15,40.0,222.0,0.48,open,Weeks 9 and 10,Monday to Thursday,wooden
15,50.0,246.0,0.53,open,Weeks 9 and 10,Monday to Thursday,wooden
16,0.0,265.0,0.58,open,Weeks 9 and 10,Monday to Thursday,wooden
16,10.0,265.0,0.58,open,Weeks 9 and 10,Monday to Thursday,wooden
16,20.0,259.0,0.56,open,Weeks 9 and 10,Monday to Thursday,wooden
16,30.0,253.0,0.55,open,Weeks 9 and 10,Monday to Thursday,wooden
16,40.0,255.0,0.55,open,Weeks 9 and 10,Monday to Thursday,wooden
16,50.0,274.0,0.6,open,Weeks 9 and 10,Monday to Thursday,wooden
17,0.0,294.0,0.64,open,Weeks 9 and 10,Monday to Thursday,wooden
17,10.0,309.0,0.67,open,Weeks 9 and 10,Monday to Thursday,wooden
17,20.0,317.0,0.69,open,Weeks 9 and 10,Monday to Thursday,wooden
17,30.0,305.0,0.66,open,Weeks 9 and 10,Monday to Thursday,wooden
17,40.0,293.0,0.64,open,Weeks 9 and 10,Monday to Thursday,wooden
17,50.0,290.0,0.63,open,Weeks 9 and 10,Monday to Thursday,wooden
18,0.0,288.0,0.63,open,Weeks 9 and 10,Monday to Thursday,wooden
18,10.0,278.0,0.6,open,Weeks 9 and 10,Monday to Thursday,wooden
18,20.0,273.0,0.59,open,Weeks 9 and 10,Monday to Thursday,wooden
18,30.0,262.0,0.57,open,Weeks 9 and 10,Monday to Thursday,wooden
18,40.0,244.0,0.53,open,Weeks 9 and 10,Monday to Thursday,wooden
18,50.0,234.0,0.51,open,Weeks 9 and 10,Monday to Thursday,wooden
19,0.0,233.0,0.51,open,Weeks 9 and 10,Monday to Thursday,wooden
19,10.0,230.0,0.5,open,Weeks 9 and 10,Monday to Thursday,wooden
19,20.0,230.0,0.5,open,Weeks 9 and 10,Monday to Thursday,wooden
19,30.0,231.0,0.5,open,Weeks 9 and 10,Monday to Thursday,wooden
19,40.0,225.0,0.49,open,Weeks 9 and 10,Monday to Thursday,wooden
19,50.0,223.0,0.48,open,Weeks 9 and 10,Monday to Thursday,wooden
20,0.0,223.0,0.48,open,Weeks 9 and 10,Monday to Thursday,wooden
20,10.0,217.0,0.47,open,Weeks 9 and 10,Monday to Thursday,wooden
20,20.0,215.0,0.47,open,Weeks 9 and 10,Monday to Thursday,wooden
20,30.0,214.0,0.47,open,Weeks 9 and 10,Monday to Thursday,wooden
20,40.0,206.0,0.45,open,Weeks 9 and 10,Monday to Thursday,wooden
20,50.0,202.0,0.44,open,Weeks 9 and 10,Monday to Thursday,wooden
21,0.0,196.0,0.43,open,Weeks 9 and 10,Monday to Thursday,wooden
21,10.0,185.0,0.4,open,Weeks 9 and 10,Monday to Thursday,wooden
21,20.0,177.0,0.38,open,Weeks 9 and 10,Monday to Thursday,wooden
21,30.0,165.0,0.36,open,Weeks 9 and 10,Monday to Thursday,wooden
21,40.0,160.0,0.35,open,Weeks 9 and 10,Monday to Thursday,wooden
21,50.0,154.0,0.33,open,Weeks 9 and 10,Monday to Thursday,wooden
22,0.0,145.0,0.32,open,Weeks 9 and 10,Monday to Thursday,wooden
22,10.0,136.0,0.3,open,Weeks 9 and 10,Monday to Thursday,wooden
22,20.0,133.0,0.29,open,Weeks 9 and 10,Monday to Thursday,wooden
22,30.0,128.0,0.28,open,Weeks 9 and 10,Monday to Thursday,wooden
22,40.0,126.0,0.27,open,Weeks 9 and 10,Monday to Thursday,wooden
22,50.0,120.0,0.26,open,Weeks 9 and 10,Monday to Thursday,wooden
23,0.0,113.0,0.25,open,Weeks 9 and 10,Monday to Thursday,wooden
23,10.0,106.0,0.23,open,Weeks 9 and 10,Monday to Thursday,wooden
23,20.0,96.0,0.21,open,Weeks 9 and 10,Monday to Thursday,wooden
23,30.0,88.0,0.19,open,Weeks 9 and 10,Monday to Thursday,wooden
23,40.0,80.0,0.17,open,Weeks 9 and 10,Monday to Thursday,wooden
23,50.0,73.0,0.16,open,Weeks 9 and 10,Monday to Thursday,wooden
0,0.0,52.0,0.11,open,Weeks 9 and 10,Friday,wooden
0,10.0,40.0,0.09,open,Weeks 9 and 10,Friday,wooden
0,20.0,31.0,0.07,open,Weeks 9 and 10,Friday,wooden
0,30.0,24.0,0.05,open,Weeks 9 and 10,Friday,wooden
0,40.0,16.0,0.03,open,Weeks 9 and 10,Friday,wooden
0,50.0,10.0,0.02,open,Weeks 9 and 10,Friday,wooden
1,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
1,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
1,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
1,30.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
1,40.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
1,50.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
2,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
2,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
2,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
2,30.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
2,40.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
2,50.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
3,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
3,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
3,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
3,30.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
3,40.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
3,50.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
4,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
4,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
4,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
4,30.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
4,40.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
4,50.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
5,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
5,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
5,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
5,30.0,26.0,0.06,open,Weeks 9 and 10,Friday,wooden
5,40.0,38.0,0.08,open,Weeks 9 and 10,Friday,wooden
5,50.0,46.0,0.1,open,Weeks 9 and 10,Friday,wooden
6,0.0,56.0,0.12,open,Weeks 9 and 10,Friday,wooden
6,10.0,62.0,0.13,open,Weeks 9 and 10,Friday,wooden
6,20.0,65.0,0.14,open,Weeks 9 and 10,Friday,wooden
6,30.0,63.0,0.14,open,Weeks 9 and 10,Friday,wooden
6,40.0,61.0,0.13,open,Weeks 9 and 10,Friday,wooden
6,50.0,61.0,0.13,open,Weeks 9 and 10,Friday,wooden
7,0.0,68.0,0.15,open,Weeks 9 and 10,Friday,wooden
7,10.0,78.0,0.17,open,Weeks 9 and 10,Friday,wooden
7,20.0,82.0,0.18,open,Weeks 9 and 10,Friday,wooden
7,30.0,85.0,0.18,open,Weeks 9 and 10,Friday,wooden
7,40.0,87.0,0.19,open,Weeks 9 and 10,Friday,wooden
7,50.0,94.0,0.2,open,Weeks 9 and 10,Friday,wooden
8,0.0,100.0,0.22,open,Weeks 9 and 10,Friday,wooden
8,10.0,106.0,0.23,open,Weeks 9 and 10,Friday,wooden
8,20.0,106.0,0.23,open,Weeks 9 and 10,Friday,wooden
8,30.0,102.0,0.22,open,Weeks 9 and 10,Friday,wooden
8,40.0,100.0,0.22,open,Weeks 9 and 10,Friday,wooden
8,50.0,102.0,0.22,open,Weeks 9 and 10,Friday,wooden
9,0.0,100.0,0.22,open,Weeks 9 and 10,Friday,wooden
9,10.0,97.0,0.21,open,Weeks 9 and 10,Friday,wooden
9,20.0,99.0,0.22,open,Weeks 9 and 10,Friday,wooden
9,30.0,98.0,0.21,open,Weeks 9 and 10,Friday,wooden
9,40.0,100.0,0.22,open,Weeks 9 and 10,Friday,wooden
9,50.0,111.0,0.24,open,Weeks 9 and 10,Friday,wooden
10,0.0,118.0,0.26,open,Weeks 9 and 10,Friday,wooden
10,10.0,124.0,0.27,open,Weeks 9 and 10,Friday,wooden
10,20.0,122.0,0.27,open,Weeks 9 and 10,Friday,wooden
10,30.0,119.0,0.26,open,Weeks 9 and 10,Friday,wooden
10,40.0,116.0,0.25,open,Weeks 9 and 10,Friday,wooden
10,50.0,125.0,0.27,open,Weeks 9 and 10,Friday,wooden
11,0.0,140.0,0.3,open,Weeks 9 and 10,Friday,wooden
11,10.0,145.0,0.32,open,Weeks 9 and 10,Friday,wooden
11,20.0,144.0,0.31,open,Weeks 9 and 10,Friday,wooden
11,30.0,143.0,0.31,open,Weeks 9 and 10,Friday,wooden
11,40.0,147.0,0.32,open,Weeks 9 and 10,Friday,wooden
11,50.0,183.0,0.4,open,Weeks 9 and 10,Friday,wooden
12,0.0,221.0,0.48,open,Weeks 9 and 10,Friday,wooden
12,10.0,223.0,0.48,open,Weeks 9 and 10,Friday,wooden
12,20.0,213.0,0.46,open,Weeks 9 and 10,Friday,wooden
12,30.0,201.0,0.44,open,Weeks 9 and 10,Friday,wooden
12,40.0,190.0,0.41,open,Weeks 9 and 10,Friday,wooden
12,50.0,186.0,0.4,open,Weeks 9 and 10,Friday,wooden
13,0.0,189.0,0.41,open,Weeks 9 and 10,Friday,wooden
13,10.0,202.0,0.44,open,Weeks 9 and 10,Friday,wooden
13,20.0,206.0,0.45,open,Weeks 9 and 10,Friday,wooden
13,30.0,208.0,0.45,open,Weeks 9 and 10,Friday,wooden
13,40.0,199.0,0.43,open,Weeks 9 and 10,Friday,wooden
13,50.0,193.0,0.42,open,Weeks 9 and 10,Friday,wooden
14,0.0,192.0,0.42,open,Weeks 9 and 10,Friday,wooden
14,10.0,190.0,0.41,open,Weeks 9 and 10,Friday,wooden
14,20.0,182.0,0.4,open,Weeks 9 and 10,Friday,wooden
14,30.0,171.0,0.37,open,Weeks 9 and 10,Friday,wooden
14,40.0,166.0,0.36,open,Weeks 9 and 10,Friday,wooden
14,50.0,178.0,0.39,open,Weeks 9 and 10,Friday,wooden
15,0.0,189.0,0.41,open,Weeks 9 and 10,Friday,wooden
15,10.0,191.0,0.42,open,Weeks 9 and 10,Friday,wooden
15,20.0,189.0,0.41,open,Weeks 9 and 10,Friday,wooden
15,30.0,188.0,0.41,open,Weeks 9 and 10,Friday,wooden
15,40.0,188.0,0.41,open,Weeks 9 and 10,Friday,wooden
15,50.0,195.0,0.42,open,Weeks 9 and 10,Friday,wooden
16,0.0,208.0,0.45,open,Weeks 9 and 10,Friday,wooden
16,10.0,206.0,0.45,open,Weeks 9 and 10,Friday,wooden
16,20.0,208.0,0.45,open,Weeks 9 and 10,Friday,wooden
16,30.0,206.0,0.45,open,Weeks 9 and 10,Friday,wooden
16,40.0,204.0,0.44,open,Weeks 9 and 10,Friday,wooden
16,50.0,206.0,0.45,open,Weeks 9 and 10,Friday,wooden
17,0.0,210.0,0.46,open,Weeks 9 and 10,Friday,wooden
17,10.0,217.0,0.47,open,Weeks 9 and 10,Friday,wooden
17,20.0,218.0,0.47,open,Weeks 9 and 10,Friday,wooden
17,30.0,216.0,0.47,open,Weeks 9 and 10,Friday,wooden
17,40.0,205.0,0.45,open,Weeks 9 and 10,Friday,wooden
17,50.0,206.0,0.45,open,Weeks 9 and 10,Friday,wooden
18,0.0,205.0,0.45,open,Weeks 9 and 10,Friday,wooden
18,10.0,194.0,0.42,open,Weeks 9 and 10,Friday,wooden
18,20.0,186.0,0.4,open,Weeks 9 and 10,Friday,wooden
18,30.0,171.0,0.37,open,Weeks 9 and 10,Friday,wooden
18,40.0,162.0,0.35,open,Weeks 9 and 10,Friday,wooden
18,50.0,154.0,0.33,open,Weeks 9 and 10,Friday,wooden
19,0.0,150.0,0.33,open,Weeks 9 and 10,Friday,wooden
19,10.0,148.0,0.32,open,Weeks 9 and 10,Friday,wooden
19,20.0,138.0,0.3,open,Weeks 9 and 10,Friday,wooden
19,30.0,130.0,0.28,open,Weeks 9 and 10,Friday,wooden
19,40.0,124.0,0.27,open,Weeks 9 and 10,Friday,wooden
19,50.0,117.0,0.25,open,Weeks 9 and 10,Friday,wooden
20,0.0,120.0,0.26,open,Weeks 9 and 10,Friday,wooden
20,10.0,119.0,0.26,open,Weeks 9 and 10,Friday,wooden
20,20.0,120.0,0.26,open,Weeks 9 and 10,Friday,wooden
20,30.0,121.0,0.26,open,Weeks 9 and 10,Friday,wooden
20,40.0,118.0,0.26,open,Weeks 9 and 10,Friday,wooden
20,50.0,115.0,0.25,open,Weeks 9 and 10,Friday,wooden
21,0.0,102.0,0.22,open,Weeks 9 and 10,Friday,wooden
21,10.0,84.0,0.18,open,Weeks 9 and 10,Friday,wooden
21,20.0,64.0,0.14,open,Weeks 9 and 10,Friday,wooden
21,30.0,51.0,0.11,open,Weeks 9 and 10,Friday,wooden
21,40.0,38.0,0.08,open,Weeks 9 and 10,Friday,wooden
21,50.0,26.0,0.06,open,Weeks 9 and 10,Friday,wooden
22,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
22,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
22,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
22,30.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
22,40.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
22,50.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
23,0.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
23,10.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
23,20.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
23,30.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
23,40.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
23,50.0,0.0,0.0,closed,Weeks 9 and 10,Friday,wooden
0,0.0,0.0,0.0,open,Weeks 9 and 10,Saturday,wooden
0,10.0,0.0,0.0,open,Weeks 9 and 10,Saturday,wooden
0,20.0,0.0,0.0,open,Weeks 9 and 10,Saturday,wooden
0,30.0,0.0,0.0,open,Weeks 9 and 10,Saturday,wooden
0,40.0,0.0,0.0,open,Weeks 9 and 10,Saturday,wooden
0,50.0,0.0,0.0,open,Weeks 9 and 10,Saturday,wooden
1,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
1,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
1,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
1,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
1,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
1,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
2,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
2,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
2,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
2,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
2,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
2,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
3,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
3,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
3,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
3,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
3,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
3,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
4,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
4,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
4,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
4,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
4,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
4,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
5,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
5,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
5,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
5,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
5,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
5,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
6,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
6,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
6,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
6,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
6,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
6,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
7,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
7,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
7,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
7,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
7,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
7,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
8,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
8,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
8,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
8,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
8,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
8,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
9,0.0,48.0,0.1,open,Weeks 9 and 10,Saturday,wooden
9,10.0,68.0,0.15,open,Weeks 9 and 10,Saturday,wooden
9,20.0,86.0,0.19,open,Weeks 9 and 10,Saturday,wooden
9,30.0,102.0,0.22,open,Weeks 9 and 10,Saturday,wooden
9,40.0,121.0,0.26,open,Weeks 9 and 10,Saturday,wooden
9,50.0,127.0,0.28,open,Weeks 9 and 10,Saturday,wooden
10,0.0,130.0,0.28,open,Weeks 9 and 10,Saturday,wooden
10,10.0,129.0,0.28,open,Weeks 9 and 10,Saturday,wooden
10,20.0,131.0,0.28,open,Weeks 9 and 10,Saturday,wooden
10,30.0,127.0,0.28,open,Weeks 9 and 10,Saturday,wooden
10,40.0,121.0,0.26,open,Weeks 9 and 10,Saturday,wooden
10,50.0,122.0,0.27,open,Weeks 9 and 10,Saturday,wooden
11,0.0,118.0,0.26,open,Weeks 9 and 10,Saturday,wooden
11,10.0,115.0,0.25,open,Weeks 9 and 10,Saturday,wooden
11,20.0,113.0,0.25,open,Weeks 9 and 10,Saturday,wooden
11,30.0,111.0,0.24,open,Weeks 9 and 10,Saturday,wooden
11,40.0,102.0,0.22,open,Weeks 9 and 10,Saturday,wooden
11,50.0,102.0,0.22,open,Weeks 9 and 10,Saturday,wooden
12,0.0,106.0,0.23,open,Weeks 9 and 10,Saturday,wooden
12,10.0,103.0,0.22,open,Weeks 9 and 10,Saturday,wooden
12,20.0,101.0,0.22,open,Weeks 9 and 10,Saturday,wooden
12,30.0,101.0,0.22,open,Weeks 9 and 10,Saturday,wooden
12,40.0,101.0,0.22,open,Weeks 9 and 10,Saturday,wooden
12,50.0,99.0,0.22,open,Weeks 9 and 10,Saturday,wooden
13,0.0,94.0,0.2,open,Weeks 9 and 10,Saturday,wooden
13,10.0,98.0,0.21,open,Weeks 9 and 10,Saturday,wooden
13,20.0,99.0,0.22,open,Weeks 9 and 10,Saturday,wooden
13,30.0,95.0,0.21,open,Weeks 9 and 10,Saturday,wooden
13,40.0,94.0,0.2,open,Weeks 9 and 10,Saturday,wooden
13,50.0,97.0,0.21,open,Weeks 9 and 10,Saturday,wooden
14,0.0,101.0,0.22,open,Weeks 9 and 10,Saturday,wooden
14,10.0,104.0,0.23,open,Weeks 9 and 10,Saturday,wooden
14,20.0,102.0,0.22,open,Weeks 9 and 10,Saturday,wooden
