hour,minute,avg_n_people,week,day,facility,avg_n_people_rel
22,30,0.0,Weeks 1 to 3,Saturday,wooden,0.0
22,40,0.0,Weeks 1 to 3,Saturday,wooden,0.0
22,50,0.0,Weeks 1 to 3,Saturday,wooden,0.0
23,0,0.0,Weeks 1 to 3,Saturday,wooden,0.0
23,10,0.0,Weeks 1 to 3,Saturday,wooden,0.0
23,20,0.0,Weeks 1 to 3,Saturday,wooden,0.0
23,30,0.0,Weeks 1 to 3,Saturday,wooden,0.0
23,40,0.0,Weeks 1 to 3,Saturday,wooden,0.0
23,50,0.0,Weeks 1 to 3,Saturday,wooden,0.0
0,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
0,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
0,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
0,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
0,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
0,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
1,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
1,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
1,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
1,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
1,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
1,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
2,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
2,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
2,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
2,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
2,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
2,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
3,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
3,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
3,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
3,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
3,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
3,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
4,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
4,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
4,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
4,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
4,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
4,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
5,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
5,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
5,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
5,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
5,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
5,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
6,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
6,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
6,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
6,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
6,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
6,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
7,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
7,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
7,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
7,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
7,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
7,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
8,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
8,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
8,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
8,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
8,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
8,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
9,0,58.0,Weeks 1 to 3,Sunday,wooden,0.13
9,10,74.0,Weeks 1 to 3,Sunday,wooden,0.166
9,20,89.0,Weeks 1 to 3,Sunday,wooden,0.2
9,30,98.0,Weeks 1 to 3,Sunday,wooden,0.22
9,40,109.0,Weeks 1 to 3,Sunday,wooden,0.245
9,50,124.0,Weeks 1 to 3,Sunday,wooden,0.279
10,0,128.0,Weeks 1 to 3,Sunday,wooden,0.288
10,10,135.0,Weeks 1 to 3,Sunday,wooden,0.303
10,20,126.0,Weeks 1 to 3,Sunday,wooden,0.283
10,30,126.0,Weeks 1 to 3,Sunday,wooden,0.283
10,40,123.0,Weeks 1 to 3,Sunday,wooden,0.276
10,50,123.0,Weeks 1 to 3,Sunday,wooden,0.276
11,0,122.0,Weeks 1 to 3,Sunday,wooden,0.274
11,10,118.0,Weeks 1 to 3,Sunday,wooden,0.265
11,20,113.0,Weeks 1 to 3,Sunday,wooden,0.254
11,30,112.0,Weeks 1 to 3,Sunday,wooden,0.252
11,40,109.0,Weeks 1 to 3,Sunday,wooden,0.245
11,50,109.0,Weeks 1 to 3,Sunday,wooden,0.245
12,0,105.0,Weeks 1 to 3,Sunday,wooden,0.236
12,10,105.0,Weeks 1 to 3,Sunday,wooden,0.236
12,20,101.0,Weeks 1 to 3,Sunday,wooden,0.227
12,30,100.0,Weeks 1 to 3,Sunday,wooden,0.225
12,40,97.0,Weeks 1 to 3,Sunday,wooden,0.218
12,50,98.0,Weeks 1 to 3,Sunday,wooden,0.22
13,0,100.0,Weeks 1 to 3,Sunday,wooden,0.225
13,10,99.0,Weeks 1 to 3,Sunday,wooden,0.222
13,20,97.0,Weeks 1 to 3,Sunday,wooden,0.218
13,30,99.0,Weeks 1 to 3,Sunday,wooden,0.222
13,40,97.0,Weeks 1 to 3,Sunday,wooden,0.218
13,50,101.0,Weeks 1 to 3,Sunday,wooden,0.227
14,0,110.0,Weeks 1 to 3,Sunday,wooden,0.247
14,10,116.0,Weeks 1 to 3,Sunday,wooden,0.261
14,20,120.0,Weeks 1 to 3,Sunday,wooden,0.27
14,30,123.0,Weeks 1 to 3,Sunday,wooden,0.276
14,40,123.0,Weeks 1 to 3,Sunday,wooden,0.276
14,50,144.0,Weeks 1 to 3,Sunday,wooden,0.324
15,0,151.0,Weeks 1 to 3,Sunday,wooden,0.339
15,10,149.0,Weeks 1 to 3,Sunday,wooden,0.335
15,20,144.0,Weeks 1 to 3,Sunday,wooden,0.324
15,30,142.0,Weeks 1 to 3,Sunday,wooden,0.319
15,40,139.0,Weeks 1 to 3,Sunday,wooden,0.312
15,50,149.0,Weeks 1 to 3,Sunday,wooden,0.335
16,0,163.0,Weeks 1 to 3,Sunday,wooden,0.366
16,10,170.0,Weeks 1 to 3,Sunday,wooden,0.382
16,20,172.0,Weeks 1 to 3,Sunday,wooden,0.387
16,30,167.0,Weeks 1 to 3,Sunday,wooden,0.375
16,40,161.0,Weeks 1 to 3,Sunday,wooden,0.362
16,50,161.0,Weeks 1 to 3,Sunday,wooden,0.362
17,0,150.0,Weeks 1 to 3,Sunday,wooden,0.337
17,10,148.0,Weeks 1 to 3,Sunday,wooden,0.333
17,20,144.0,Weeks 1 to 3,Sunday,wooden,0.324
17,30,148.0,Weeks 1 to 3,Sunday,wooden,0.333
17,40,149.0,Weeks 1 to 3,Sunday,wooden,0.335
17,50,146.0,Weeks 1 to 3,Sunday,wooden,0.328
18,0,150.0,Weeks 1 to 3,Sunday,wooden,0.337
18,10,145.0,Weeks 1 to 3,Sunday,wooden,0.326
18,20,137.0,Weeks 1 to 3,Sunday,wooden,0.308
18,30,135.0,Weeks 1 to 3,Sunday,wooden,0.303
18,40,134.0,Weeks 1 to 3,Sunday,wooden,0.301
18,50,132.0,Weeks 1 to 3,Sunday,wooden,0.297
19,0,133.0,Weeks 1 to 3,Sunday,wooden,0.299
19,10,136.0,Weeks 1 to 3,Sunday,wooden,0.306
19,20,139.0,Weeks 1 to 3,Sunday,wooden,0.312
19,30,149.0,Weeks 1 to 3,Sunday,wooden,0.335
19,40,144.0,Weeks 1 to 3,Sunday,wooden,0.324
19,50,139.0,Weeks 1 to 3,Sunday,wooden,0.312
20,0,139.0,Weeks 1 to 3,Sunday,wooden,0.312
20,10,136.0,Weeks 1 to 3,Sunday,wooden,0.306
20,20,129.0,Weeks 1 to 3,Sunday,wooden,0.29
20,30,123.0,Weeks 1 to 3,Sunday,wooden,0.276
20,40,119.0,Weeks 1 to 3,Sunday,wooden,0.267
20,50,119.0,Weeks 1 to 3,Sunday,wooden,0.267
21,0,115.0,Weeks 1 to 3,Sunday,wooden,0.258
21,10,114.0,Weeks 1 to 3,Sunday,wooden,0.256
21,20,114.0,Weeks 1 to 3,Sunday,wooden,0.256
21,30,114.0,Weeks 1 to 3,Sunday,wooden,0.256
21,40,116.0,Weeks 1 to 3,Sunday,wooden,0.261
21,50,118.0,Weeks 1 to 3,Sunday,wooden,0.265
22,0,96.0,Weeks 1 to 3,Sunday,wooden,0.216
22,10,76.0,Weeks 1 to 3,Sunday,wooden,0.171
22,20,57.0,Weeks 1 to 3,Sunday,wooden,0.128
22,30,40.0,Weeks 1 to 3,Sunday,wooden,0.09
22,40,27.0,Weeks 1 to 3,Sunday,wooden,0.061
22,50,16.0,Weeks 1 to 3,Sunday,wooden,0.036
23,0,0.0,Weeks 1 to 3,Sunday,wooden,0.0
23,10,0.0,Weeks 1 to 3,Sunday,wooden,0.0
23,20,0.0,Weeks 1 to 3,Sunday,wooden,0.0
23,30,0.0,Weeks 1 to 3,Sunday,wooden,0.0
23,40,0.0,Weeks 1 to 3,Sunday,wooden,0.0
23,50,0.0,Weeks 1 to 3,Sunday,wooden,0.0
0,0,52.0,Weeks 4 to 8,Monday to Thursday,wooden,0.117
0,10,39.0,Weeks 4 to 8,Monday to Thursday,wooden,0.088
0,20,27.0,Weeks 4 to 8,Monday to Thursday,wooden,0.061
0,30,19.0,Weeks 4 to 8,Monday to Thursday,wooden,0.043
0,40,12.0,Weeks 4 to 8,Monday to Thursday,wooden,0.027
0,50,7.0,Weeks 4 to 8,Monday to Thursday,wooden,0.016
1,0,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
1,10,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
1,20,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
1,30,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
1,40,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
1,50,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
2,0,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
2,10,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
2,20,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
2,30,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
2,40,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
2,50,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
3,0,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
3,10,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
3,20,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
3,30,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
3,40,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
3,50,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
4,0,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
4,10,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
4,20,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
4,30,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
4,40,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
4,50,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
5,0,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
5,10,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
5,20,0.0,Weeks 4 to 8,Monday to Thursday,wooden,0.0
5,30,43.0,Weeks 4 to 8,Monday to Thursday,wooden,0.097
5,40,56.0,Weeks 4 to 8,Monday to Thursday,wooden,0.126
5,50,67.0,Weeks 4 to 8,Monday to Thursday,wooden,0.151
6,0,80.0,Weeks 4 to 8,Monday to Thursday,wooden,0.18
6,10,88.0,Weeks 4 to 8,Monday to Thursday,wooden,0.198
6,20,91.0,Weeks 4 to 8,Monday to Thursday,wooden,0.204
6,30,92.0,Weeks 4 to 8,Monday to Thursday,wooden,0.207
6,40,93.0,Weeks 4 to 8,Monday to Thursday,wooden,0.209
6,50,100.0,Weeks 4 to 8,Monday to Thursday,wooden,0.225
7,0,113.0,Weeks 4 to 8,Monday to Thursday,wooden,0.254
7,10,123.0,Weeks 4 to 8,Monday to Thursday,wooden,0.276
7,20,126.0,Weeks 4 to 8,Monday to Thursday,wooden,0.283
7,30,132.0,Weeks 4 to 8,Monday to Thursday,wooden,0.297
7,40,131.0,Weeks 4 to 8,Monday to Thursday,wooden,0.294
7,50,131.0,Weeks 4 to 8,Monday to Thursday,wooden,0.294
8,0,130.0,Weeks 4 to 8,Monday to Thursday,wooden,0.292
8,10,131.0,Weeks 4 to 8,Monday to Thursday,wooden,0.294
8,20,133.0,Weeks 4 to 8,Monday to Thursday,wooden,0.299
8,30,131.0,Weeks 4 to 8,Monday to Thursday,wooden,0.294
8,40,128.0,Weeks 4 to 8,Monday to Thursday,wooden,0.288
8,50,132.0,Weeks 4 to 8,Monday to Thursday,wooden,0.297
9,0,133.0,Weeks 4 to 8,Monday to Thursday,wooden,0.299
9,10,133.0,Weeks 4 to 8,Monday to Thursday,wooden,0.299
9,20,137.0,Weeks 4 to 8,Monday to Thursday,wooden,0.308
9,30,134.0,Weeks 4 to 8,Monday to Thursday,wooden,0.301
9,40,133.0,Weeks 4 to 8,Monday to Thursday,wooden,0.299
9,50,144.0,Weeks 4 to 8,Monday to Thursday,wooden,0.324
10,0,152.0,Weeks 4 to 8,Monday to Thursday,wooden,0.342
10,10,151.0,Weeks 4 to 8,Monday to Thursday,wooden,0.339
10,20,149.0,Weeks 4 to 8,Monday to Thursday,wooden,0.335
10,30,144.0,Weeks 4 to 8,Monday to Thursday,wooden,0.324
10,40,144.0,Weeks 4 to 8,Monday to Thursday,wooden,0.324
10,50,174.0,Weeks 4 to 8,Monday to Thursday,wooden,0.391
11,0,189.0,Weeks 4 to 8,Monday to Thursday,wooden,0.425
11,10,184.0,Weeks 4 to 8,Monday to Thursday,wooden,0.413
11,20,176.0,Weeks 4 to 8,Monday to Thursday,wooden,0.396
11,30,171.0,Weeks 4 to 8,Monday to Thursday,wooden,0.384
11,40,177.0,Weeks 4 to 8,Monday to Thursday,wooden,0.398
11,50,211.0,Weeks 4 to 8,Monday to Thursday,wooden,0.474
12,0,252.0,Weeks 4 to 8,Monday to Thursday,wooden,0.566
12,10,254.0,Weeks 4 to 8,Monday to Thursday,wooden,0.571
12,20,255.0,Weeks 4 to 8,Monday to Thursday,wooden,0.573
12,30,240.0,Weeks 4 to 8,Monday to Thursday,wooden,0.539
12,40,221.0,Weeks 4 to 8,Monday to Thursday,wooden,0.497
12,50,211.0,Weeks 4 to 8,Monday to Thursday,wooden,0.474
13,0,205.0,Weeks 4 to 8,Monday to Thursday,wooden,0.461
13,10,194.0,Weeks 4 to 8,Monday to Thursday,wooden,0.436
13,20,183.0,Weeks 4 to 8,Monday to Thursday,wooden,0.411
13,30,175.0,Weeks 4 to 8,Monday to Thursday,wooden,0.393
13,40,172.0,Weeks 4 to 8,Monday to Thursday,wooden,0.387
13,50,199.0,Weeks 4 to 8,Monday to Thursday,wooden,0.447
14,0,220.0,Weeks 4 to 8,Monday to Thursday,wooden,0.494
14,10,216.0,Weeks 4 to 8,Monday to Thursday,wooden,0.485
14,20,211.0,Weeks 4 to 8,Monday to Thursday,wooden,0.474
14,30,203.0,Weeks 4 to 8,Monday to Thursday,wooden,0.456
14,40,190.0,Weeks 4 to 8,Monday to Thursday,wooden,0.427
14,50,195.0,Weeks 4 to 8,Monday to Thursday,wooden,0.438
15,0,205.0,Weeks 4 to 8,Monday to Thursday,wooden,0.461
15,10,211.0,Weeks 4 to 8,Monday to Thursday,wooden,0.474
15,20,227.0,Weeks 4 to 8,Monday to Thursday,wooden,0.51
15,30,234.0,Weeks 4 to 8,Monday to Thursday,wooden,0.526
15,40,243.0,Weeks 4 to 8,Monday to Thursday,wooden,0.546
15,50,284.0,Weeks 4 to 8,Monday to Thursday,wooden,0.638
16,0,311.0,Weeks 4 to 8,Monday to Thursday,wooden,0.699
16,10,310.0,Weeks 4 to 8,Monday to Thursday,wooden,0.697
16,20,302.0,Weeks 4 to 8,Monday to Thursday,wooden,0.679
16,30,292.0,Weeks 4 to 8,Monday to Thursday,wooden,0.656
16,40,292.0,Weeks 4 to 8,Monday to Thursday,wooden,0.656
16,50,324.0,Weeks 4 to 8,Monday to Thursday,wooden,0.728
17,0,363.0,Weeks 4 to 8,Monday to Thursday,wooden,0.816
17,10,385.0,Weeks 4 to 8,Monday to Thursday,wooden,0.865
17,20,390.0,Weeks 4 to 8,Monday to Thursday,wooden,0.876
17,30,377.0,Weeks 4 to 8,Monday to Thursday,wooden,0.847
17,40,359.0,Weeks 4 to 8,Monday to Thursday,wooden,0.807
17,50,360.0,Weeks 4 to 8,Monday to Thursday,wooden,0.809
18,0,361.0,Weeks 4 to 8,Monday to Thursday,wooden,0.811
18,10,355.0,Weeks 4 to 8,Monday to Thursday,wooden,0.798
18,20,351.0,Weeks 4 to 8,Monday to Thursday,wooden,0.789
18,30,339.0,Weeks 4 to 8,Monday to Thursday,wooden,0.762
18,40,320.0,Weeks 4 to 8,Monday to Thursday,wooden,0.719
18,50,312.0,Weeks 4 to 8,Monday to Thursday,wooden,0.701
19,0,314.0,Weeks 4 to 8,Monday to Thursday,wooden,0.706
19,10,307.0,Weeks 4 to 8,Monday to Thursday,wooden,0.69
19,20,306.0,Weeks 4 to 8,Monday to Thursday,wooden,0.688
19,30,303.0,Weeks 4 to 8,Monday to Thursday,wooden,0.681
19,40,298.0,Weeks 4 to 8,Monday to Thursday,wooden,0.67
19,50,295.0,Weeks 4 to 8,Monday to Thursday,wooden,0.663
20,0,295.0,Weeks 4 to 8,Monday to Thursday,wooden,0.663
20,10,286.0,Weeks 4 to 8,Monday to Thursday,wooden,0.643
20,20,278.0,Weeks 4 to 8,Monday to Thursday,wooden,0.625
20,30,267.0,Weeks 4 to 8,Monday to Thursday,wooden,0.6
20,40,256.0,Weeks 4 to 8,Monday to Thursday,wooden,0.575
20,50,252.0,Weeks 4 to 8,Monday to Thursday,wooden,0.566
21,0,243.0,Weeks 4 to 8,Monday to Thursday,wooden,0.546
21,10,236.0,Weeks 4 to 8,Monday to Thursday,wooden,0.53
21,20,230.0,Weeks 4 to 8,Monday to Thursday,wooden,0.517
21,30,220.0,Weeks 4 to 8,Monday to Thursday,wooden,0.494
21,40,209.0,Weeks 4 to 8,Monday to Thursday,wooden,0.47
21,50,203.0,Weeks 4 to 8,Monday to Thursday,wooden,0.456
22,0,192.0,Weeks 4 to 8,Monday to Thursday,wooden,0.431
22,10,179.0,Weeks 4 to 8,Monday to Thursday,wooden,0.402
22,20,172.0,Weeks 4 to 8,Monday to Thursday,wooden,0.387
22,30,165.0,Weeks 4 to 8,Monday to Thursday,wooden,0.371
22,40,156.0,Weeks 4 to 8,Monday to Thursday,wooden,0.351
22,50,148.0,Weeks 4 to 8,Monday to Thursday,wooden,0.333
23,0,138.0,Weeks 4 to 8,Monday to Thursday,wooden,0.31
23,10,129.0,Weeks 4 to 8,Monday to Thursday,wooden,0.29
23,20,118.0,Weeks 4 to 8,Monday to Thursday,wooden,0.265
23,30,105.0,Weeks 4 to 8,Monday to Thursday,wooden,0.236
23,40,92.0,Weeks 4 to 8,Monday to Thursday,wooden,0.207
23,50,83.0,Weeks 4 to 8,Monday to Thursday,wooden,0.187
0,0,60.0,Weeks 4 to 8,Friday,wooden,0.135
0,10,44.0,Weeks 4 to 8,Friday,wooden,0.099
0,20,32.0,Weeks 4 to 8,Friday,wooden,0.072
0,30,23.0,Weeks 4 to 8,Friday,wooden,0.052
0,40,14.0,Weeks 4 to 8,Friday,wooden,0.031
0,50,8.0,Weeks 4 to 8,Friday,wooden,0.018
1,0,0.0,Weeks 4 to 8,Friday,wooden,0.0
1,10,0.0,Weeks 4 to 8,Friday,wooden,0.0
1,20,0.0,Weeks 4 to 8,Friday,wooden,0.0
1,30,0.0,Weeks 4 to 8,Friday,wooden,0.0
1,40,0.0,Weeks 4 to 8,Friday,wooden,0.0
1,50,0.0,Weeks 4 to 8,Friday,wooden,0.0
2,0,0.0,Weeks 4 to 8,Friday,wooden,0.0
2,10,0.0,Weeks 4 to 8,Friday,wooden,0.0
2,20,0.0,Weeks 4 to 8,Friday,wooden,0.0
2,30,0.0,Weeks 4 to 8,Friday,wooden,0.0
2,40,0.0,Weeks 4 to 8,Friday,wooden,0.0
2,50,0.0,Weeks 4 to 8,Friday,wooden,0.0
3,0,0.0,Weeks 4 to 8,Friday,wooden,0.0
3,10,0.0,Weeks 4 to 8,Friday,wooden,0.0
3,20,0.0,Weeks 4 to 8,Friday,wooden,0.0
3,30,0.0,Weeks 4 to 8,Friday,wooden,0.0
3,40,0.0,Weeks 4 to 8,Friday,wooden,0.0
3,50,0.0,Weeks 4 to 8,Friday,wooden,0.0
4,0,0.0,Weeks 4 to 8,Friday,wooden,0.0
4,10,0.0,Weeks 4 to 8,Friday,wooden,0.0
4,20,0.0,Weeks 4 to 8,Friday,wooden,0.0
4,30,0.0,Weeks 4 to 8,Friday,wooden,0.0
4,40,0.0,Weeks 4 to 8,Friday,wooden,0.0
4,50,0.0,Weeks 4 to 8,Friday,wooden,0.0
5,0,0.0,Weeks 4 to 8,Friday,wooden,0.0
5,10,0.0,Weeks 4 to 8,Friday,wooden,0.0
5,20,0.0,Weeks 4 to 8,Friday,wooden,0.0
5,30,32.0,Weeks 4 to 8,Friday,wooden,0.072
5,40,45.0,Weeks 4 to 8,Friday,wooden,0.101
5,50,56.0,Weeks 4 to 8,Friday,wooden,0.126
6,0,68.0,Weeks 4 to 8,Friday,wooden,0.153
6,10,72.0,Weeks 4 to 8,Friday,wooden,0.162
6,20,76.0,Weeks 4 to 8,Friday,wooden,0.171
6,30,77.0,Weeks 4 to 8,Friday,wooden,0.173
6,40,77.0,Weeks 4 to 8,Friday,wooden,0.173
6,50,77.0,Weeks 4 to 8,Friday,wooden,0.173
7,0,83.0,Weeks 4 to 8,Friday,wooden,0.187
7,10,93.0,Weeks 4 to 8,Friday,wooden,0.209
7,20,100.0,Weeks 4 to 8,Friday,wooden,0.225
7,30,106.0,Weeks 4 to 8,Friday,wooden,0.238
7,40,108.0,Weeks 4 to 8,Friday,wooden,0.243
7,50,115.0,Weeks 4 to 8,Friday,wooden,0.258
8,0,120.0,Weeks 4 to 8,Friday,wooden,0.27
8,10,125.0,Weeks 4 to 8,Friday,wooden,0.281
8,20,124.0,Weeks 4 to 8,Friday,wooden,0.279
8,30,121.0,Weeks 4 to 8,Friday,wooden,0.272
8,40,121.0,Weeks 4 to 8,Friday,wooden,0.272
8,50,125.0,Weeks 4 to 8,Friday,wooden,0.281
9,0,123.0,Weeks 4 to 8,Friday,wooden,0.276
9,10,123.0,Weeks 4 to 8,Friday,wooden,0.276
9,20,126.0,Weeks 4 to 8,Friday,wooden,0.283
9,30,118.0,Weeks 4 to 8,Friday,wooden,0.265
9,40,114.0,Weeks 4 to 8,Friday,wooden,0.256
9,50,130.0,Weeks 4 to 8,Friday,wooden,0.292
10,0,149.0,Weeks 4 to 8,Friday,wooden,0.335
10,10,145.0,Weeks 4 to 8,Friday,wooden,0.326
10,20,141.0,Weeks 4 to 8,Friday,wooden,0.317
10,30,138.0,Weeks 4 to 8,Friday,wooden,0.31
10,40,135.0,Weeks 4 to 8,Friday,wooden,0.303
10,50,153.0,Weeks 4 to 8,Friday,wooden,0.344
11,0,174.0,Weeks 4 to 8,Friday,wooden,0.391
11,10,173.0,Weeks 4 to 8,Friday,wooden,0.389
11,20,175.0,Weeks 4 to 8,Friday,wooden,0.393
11,30,176.0,Weeks 4 to 8,Friday,wooden,0.396
11,40,188.0,Weeks 4 to 8,Friday,wooden,0.422
11,50,231.0,Weeks 4 to 8,Friday,wooden,0.519
12,0,275.0,Weeks 4 to 8,Friday,wooden,0.618
12,10,277.0,Weeks 4 to 8,Friday,wooden,0.622
12,20,262.0,Weeks 4 to 8,Friday,wooden,0.589
12,30,241.0,Weeks 4 to 8,Friday,wooden,0.542
12,40,221.0,Weeks 4 to 8,Friday,wooden,0.497
12,50,220.0,Weeks 4 to 8,Friday,wooden,0.494
13,0,233.0,Weeks 4 to 8,Friday,wooden,0.524
13,10,244.0,Weeks 4 to 8,Friday,wooden,0.548
13,20,251.0,Weeks 4 to 8,Friday,wooden,0.564
13,30,258.0,Weeks 4 to 8,Friday,wooden,0.58
13,40,253.0,Weeks 4 to 8,Friday,wooden,0.569
13,50,254.0,Weeks 4 to 8,Friday,wooden,0.571
14,0,269.0,Weeks 4 to 8,Friday,wooden,0.604
14,10,262.0,Weeks 4 to 8,Friday,wooden,0.589
14,20,251.0,Weeks 4 to 8,Friday,wooden,0.564
14,30,237.0,Weeks 4 to 8,Friday,wooden,0.533
14,40,225.0,Weeks 4 to 8,Friday,wooden,0.506
14,50,245.0,Weeks 4 to 8,Friday,wooden,0.551
15,0,266.0,Weeks 4 to 8,Friday,wooden,0.598
15,10,265.0,Weeks 4 to 8,Friday,wooden,0.596
15,20,265.0,Weeks 4 to 8,Friday,wooden,0.596
15,30,263.0,Weeks 4 to 8,Friday,wooden,0.591
15,40,259.0,Weeks 4 to 8,Friday,wooden,0.582
15,50,279.0,Weeks 4 to 8,Friday,wooden,0.627
16,0,297.0,Weeks 4 to 8,Friday,wooden,0.667
16,10,296.0,Weeks 4 to 8,Friday,wooden,0.665
16,20,295.0,Weeks 4 to 8,Friday,wooden,0.663
16,30,289.0,Weeks 4 to 8,Friday,wooden,0.649
16,40,286.0,Weeks 4 to 8,Friday,wooden,0.643
16,50,286.0,Weeks 4 to 8,Friday,wooden,0.643
17,0,288.0,Weeks 4 to 8,Friday,wooden,0.647
17,10,295.0,Weeks 4 to 8,Friday,wooden,0.663
17,20,288.0,Weeks 4 to 8,Friday,wooden,0.647
17,30,287.0,Weeks 4 to 8,Friday,wooden,0.645
17,40,281.0,Weeks 4 to 8,Friday,wooden,0.631
17,50,278.0,Weeks 4 to 8,Friday,wooden,0.625
18,0,278.0,Weeks 4 to 8,Friday,wooden,0.625
18,10,265.0,Weeks 4 to 8,Friday,wooden,0.596
18,20,245.0,Weeks 4 to 8,Friday,wooden,0.551
18,30,230.0,Weeks 4 to 8,Friday,wooden,0.517
18,40,219.0,Weeks 4 to 8,Friday,wooden,0.492
18,50,211.0,Weeks 4 to 8,Friday,wooden,0.474
19,0,210.0,Weeks 4 to 8,Friday,wooden,0.472
19,10,198.0,Weeks 4 to 8,Friday,wooden,0.445
19,20,192.0,Weeks 4 to 8,Friday,wooden,0.431
19,30,178.0,Weeks 4 to 8,Friday,wooden,0.4
19,40,169.0,Weeks 4 to 8,Friday,wooden,0.38
19,50,162.0,Weeks 4 to 8,Friday,wooden,0.364
20,0,157.0,Weeks 4 to 8,Friday,wooden,0.353
20,10,151.0,Weeks 4 to 8,Friday,wooden,0.339
20,20,145.0,Weeks 4 to 8,Friday,wooden,0.326
20,30,145.0,Weeks 4 to 8,Friday,wooden,0.326
20,40,143.0,Weeks 4 to 8,Friday,wooden,0.321
