"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"19F","ANTHRO","3","1","B",39,298,"YAN, Y.","1","Culture and Society","255",3
"19F","ANTHRO","3","1","B-",19,298,"YAN, Y.","1","Culture and Society","255",2.7
"19F","ANTHRO","3","1","C+",18,298,"YAN, Y.","1","Culture and Society","255",2.3
"19F","ANTHRO","3","1","C",8,298,"YAN, Y.","1","Culture and Society","255",2
"19F","ANTHRO","3","1","C-",3,298,"YAN, Y.","1","Culture and Society","255",1.7
"19F","ANTHRO","3","1","F",1,298,"YAN, Y.","1","Culture and Society","255",0
"19F","ANTHRO","3","1","I",1,298,"YAN, Y.","1","Culture and Society","255",0
"19F","ANTHRO","3","1","P",3,298,"YAN, Y.","1","Culture and Society","255",-1
"19F","ANTHRO","4","1","A+",154,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",4
"19F","ANTHRO","4","1","A",89,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",4
"19F","ANTHRO","4","1","A-",42,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",3.7
"19F","ANTHRO","4","1","B+",9,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",3.3
"19F","ANTHRO","4","1","B",5,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",3
"19F","ANTHRO","4","1","B-",1,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",2.7
"19F","ANTHRO","4","1","C+",3,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",2.3
"19F","ANTHRO","4","1","D",1,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",1
"19F","ANTHRO","4","1","F",1,305,"MENDOZA-DENTON, N","1","Culture and Communication","255",0
"19F","ANTHRO","19","1","NP",1,16,"KROSKRITY, P.V.","1","Fiat Lux Freshman Seminars","255",-2
"19F","ANTHRO","19","1","P",15,16,"KROSKRITY, P.V.","1","Fiat Lux Freshman Seminars","255",-1
"19F","ANTHRO","19","2","P",20,20,"ACABADO, S.B.","1","Fiat Lux Freshman Seminars","255",-1
"19F","ANTHRO","19","3","NP",1,13,"GARRO, L.C.","1","Fiat Lux Freshman Seminars","255",-2
"19F","ANTHRO","19","3","P",12,13,"GARRO, L.C.","1","Fiat Lux Freshman Seminars","255",-1
"19F","ANTHRO","19","4","P",16,16,"PERRY, S.E.","1","Fiat Lux Freshman Seminars","255",-1
"19F","ANTHRO","19","5","P",17,17,"FESSLER, D.","1","Fiat Lux Freshman Seminars","255",-1
"19F","ANTHRO","19","6","P",13,13,"FISKE, A.P.","1","Fiat Lux Freshman Seminars","255",-1
"19F","ANTHRO","M67W","1","A+",5,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",4
"19F","ANTHRO","M67W","1","A",17,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",4
"19F","ANTHRO","M67W","1","A-",5,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",3.7
"19F","ANTHRO","M67W","1","B+",4,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",3.3
"19F","ANTHRO","M67W","1","B",7,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",3
"19F","ANTHRO","M67W","1","B-",3,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",2.7
"19F","ANTHRO","M67W","1","C+",3,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",2.3
"19F","ANTHRO","M67W","1","C-",2,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",1.7
"19F","ANTHRO","M67W","1","D-",1,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",0.7
"19F","ANTHRO","M67W","1","F",2,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",0
"19F","ANTHRO","M67W","1","I",1,50,"YARBROUGH, L.B.","1","Making and Studying Modern Middle East","255",0
"19F","ANTHRO","110","1","A+",3,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",4
"19F","ANTHRO","110","1","A",12,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",4
"19F","ANTHRO","110","1","A-",9,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",3.7
"19F","ANTHRO","110","1","B+",8,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",3.3
"19F","ANTHRO","110","1","B",6,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",3
"19F","ANTHRO","110","1","B-",3,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",2.7
"19F","ANTHRO","110","1","C+",1,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",2.3
"19F","ANTHRO","110","1","F",4,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",0
"19F","ANTHRO","110","1","I",1,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",0
"19F","ANTHRO","110","1","NP",1,48,"GUPTA-AGARWAL, S.","1","Principles of Archaeology","255",-2
"19F","ANTHRO","116S","1","A+",30,45,"ACABADO, S.B.","1","Selected Topics in Archaeology of Southeast Asia","255",4
"19F","ANTHRO","116S","1","A",12,45,"ACABADO, S.B.","1","Selected Topics in Archaeology of Southeast Asia","255",4
"19F","ANTHRO","116S","1","A-",1,45,"ACABADO, S.B.","1","Selected Topics in Archaeology of Southeast Asia","255",3.7
"19F","ANTHRO","116S","1","B",2,45,"ACABADO, S.B.","1","Selected Topics in Archaeology of Southeast Asia","255",3
"19F","ANTHRO","C117","1","A",8,13,"WAKE, T.A.","1","Selected Laboratory Topics in Archaeology","255",4
"19F","ANTHRO","C117","1","A-",5,13,"WAKE, T.A.","1","Selected Laboratory Topics in Archaeology","255",3.7
"19F","ANTHRO","119","2","A+",1,37,"LI, M.","1","Selected Topics in Archaeology","255",4
"19F","ANTHRO","119","2","A",32,37,"LI, M.","1","Selected Topics in Archaeology","255",4
"19F","ANTHRO","119","2","A-",1,37,"LI, M.","1","Selected Topics in Archaeology","255",3.7
"19F","ANTHRO","119","2","B+",1,37,"LI, M.","1","Selected Topics in Archaeology","255",3.3
"19F","ANTHRO","119","2","B",1,37,"LI, M.","1","Selected Topics in Archaeology","255",3
"19F","ANTHRO","119","2","I",1,37,"LI, M.","1","Selected Topics in Archaeology","255",0
"19F","ANTHRO","124S","1","A+",12,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",4
"19F","ANTHRO","124S","1","A",14,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",4
"19F","ANTHRO","124S","1","A-",15,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",3.7
"19F","ANTHRO","124S","1","B+",14,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",3.3
"19F","ANTHRO","124S","1","B",20,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",3
"19F","ANTHRO","124S","1","B-",12,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",2.7
"19F","ANTHRO","124S","1","C+",1,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",2.3
"19F","ANTHRO","124S","1","C",10,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",2
"19F","ANTHRO","124S","1","C-",3,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",1.7
"19F","ANTHRO","124S","1","D+",1,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",1.3
"19F","ANTHRO","124S","1","D",4,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",1
"19F","ANTHRO","124S","1","F",9,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",0
"19F","ANTHRO","124S","1","P",1,116,"SNYDER, J.K.","1","Evolution of Human Sexual Behavior","255",-1
"19F","ANTHRO","124T","1","A+",1,56,"MANSON, J.H.","1","Evolution of Personality","255",4
"19F","ANTHRO","124T","1","A",15,56,"MANSON, J.H.","1","Evolution of Personality","255",4
"19F","ANTHRO","124T","1","A-",4,56,"MANSON, J.H.","1","Evolution of Personality","255",3.7
"19F","ANTHRO","124T","1","B+",5,56,"MANSON, J.H.","1","Evolution of Personality","255",3.3
"19F","ANTHRO","124T","1","B",7,56,"MANSON, J.H.","1","Evolution of Personality","255",3
"19F","ANTHRO","124T","1","B-",5,56,"MANSON, J.H.","1","Evolution of Personality","255",2.7
"19F","ANTHRO","124T","1","C+",5,56,"MANSON, J.H.","1","Evolution of Personality","255",2.3
"19F","ANTHRO","124T","1","C",4,56,"MANSON, J.H.","1","Evolution of Personality","255",2
"19F","ANTHRO","124T","1","C-",5,56,"MANSON, J.H.","1","Evolution of Personality","255",1.7
"19F","ANTHRO","124T","1","D",1,56,"MANSON, J.H.","1","Evolution of Personality","255",1
"19F","ANTHRO","124T","1","F",2,56,"MANSON, J.H.","1","Evolution of Personality","255",0
"19F","ANTHRO","124T","1","I",1,56,"MANSON, J.H.","1","Evolution of Personality","255",0
"19F","ANTHRO","124T","1","NP",1,56,"MANSON, J.H.","1","Evolution of Personality","255",-2
"19F","ANTHRO","129","1","A+",12,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",4
"19F","ANTHRO","129","1","A",14,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",4
"19F","ANTHRO","129","1","A-",3,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",3.7
"19F","ANTHRO","129","1","B+",6,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",3.3
"19F","ANTHRO","129","1","B-",3,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",2.7
"19F","ANTHRO","129","1","C+",1,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",2.3
"19F","ANTHRO","129","1","C",2,41,"BIGHAM, A.W.","1","Selected Topics in Biological Anthropology","255",2
"19F","ANTHRO","130","1","A+",24,174,"BOUM, A.","1","Study of Culture","255",4
"19F","ANTHRO","130","1","A",106,174,"BOUM, A.","1","Study of Culture","255",4
"19F","ANTHRO","130","1","A-",33,174,"BOUM, A.","1","Study of Culture","255",3.7
"19F","ANTHRO","130","1","B+",4,174,"BOUM, A.","1","Study of Culture","255",3.3
"19F","ANTHRO","130","1","B",1,174,"BOUM, A.","1","Study of Culture","255",3
"19F","ANTHRO","130","1","B-",1,174,"BOUM, A.","1","Study of Culture","255",2.7
"19F","ANTHRO","130","1","D+",2,174,"BOUM, A.","1","Study of Culture","255",1.3
"19F","ANTHRO","130","1","D-",1,174,"BOUM, A.","1","Study of Culture","255",0.7
"19F","ANTHRO","130","1","F",2,174,"BOUM, A.","1","Study of Culture","255",0
"19F","ANTHRO","138P","1","A+",3,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",4
"19F","ANTHRO","138P","1","A",80,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",4
"19F","ANTHRO","138P","1","A-",12,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",3.7
"19F","ANTHRO","138P","1","B+",5,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",3.3
"19F","ANTHRO","138P","1","B",6,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",3
"","","","","",NA,NA,"","","","",0
"19F","ANTHRO","138P","1","B-",2,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",2.7
"19F","ANTHRO","138P","1","C+",1,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",2.3
"19F","ANTHRO","138P","1","D-",1,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",0.7
"19F","ANTHRO","138P","1","F",1,111,"FISKE, A.P.","1","Field Methods in Cultural Anthropology","255",0
"19F","ANTHRO","139","1","A+",2,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",4
"19F","ANTHRO","139","1","A",7,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",4
"19F","ANTHRO","139","1","A-",4,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",3.7
"19F","ANTHRO","139","1","B+",5,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",3.3
"19F","ANTHRO","139","1","B",9,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",3
"19F","ANTHRO","139","1","B-",2,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",2.7
"19F","ANTHRO","139","1","C+",5,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",2.3
"19F","ANTHRO","139","1","C",9,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",2
"19F","ANTHRO","139","1","C-",3,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",1.7
"19F","ANTHRO","139","1","D",5,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",1
"19F","ANTHRO","139","1","F",4,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",0
"19F","ANTHRO","139","1","NP",1,56,"GARRO, L.C.","1","Selected Topics in Cultural Anthropology","255",-2
"19F","ANTHRO","139","2","A+",12,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",4
"19F","ANTHRO","139","2","A",29,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",4
"19F","ANTHRO","139","2","A-",15,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",3.7
"19F","ANTHRO","139","2","B+",5,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",3.3
"19F","ANTHRO","139","2","B",3,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",3
"19F","ANTHRO","139","2","B-",1,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",2.7
"19F","ANTHRO","139","2","C",1,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",2
"19F","ANTHRO","139","2","D+",1,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",1.3
"19F","ANTHRO","139","2","F",2,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",0
"19F","ANTHRO","139","2","I",1,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",0
"19F","ANTHRO","139","2","P",1,71,"SPEED, S.E.","1","Selected Topics in Cultural Anthropology","255",-1
"19F","ANTHRO","139","3","A+",11,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",4
"19F","ANTHRO","139","3","A",21,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",4
"19F","ANTHRO","139","3","A-",6,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",3.7
"19F","ANTHRO","139","3","B+",5,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",3.3
"19F","ANTHRO","139","3","B",2,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",3
"19F","ANTHRO","139","3","B-",1,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",2.7
"19F","ANTHRO","139","3","C+",2,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",2.3
"19F","ANTHRO","139","3","D+",1,49,"ANTOINE, K.E.","1","Selected Topics in Cultural Anthropology","255",1.3
"19F","ANTHRO","141","1","A+",16,60,"LOYD, H.M.","1","Careers in Anthropology","255",4
"19F","ANTHRO","141","1","A",36,60,"LOYD, H.M.","1","Careers in Anthropology","255",4
"19F","ANTHRO","141","1","A-",3,60,"LOYD, H.M.","1","Careers in Anthropology","255",3.7
"19F","ANTHRO","141","1","B+",1,60,"LOYD, H.M.","1","Careers in Anthropology","255",3.3
"19F","ANTHRO","141","1","B",1,60,"LOYD, H.M.","1","Careers in Anthropology","255",3
"19F","ANTHRO","141","1","B-",2,60,"LOYD, H.M.","1","Careers in Anthropology","255",2.7
"19F","ANTHRO","141","1","I",1,60,"LOYD, H.M.","1","Careers in Anthropology","255",0
"19F","ANTHRO","151","1","A+",6,44,"MITSUHARA, T.","1","Ethnography of Everyday Speech","255",4
"19F","ANTHRO","151","1","A",14,44,"MITSUHARA, T.","1","Ethnography of Everyday Speech","255",4
"19F","ANTHRO","151","1","A-",18,44,"MITSUHARA, T.","1","Ethnography of Everyday Speech","255",3.7
"19F","ANTHRO","151","1","B+",1,44,"MITSUHARA, T.","1","Ethnography of Everyday Speech","255",3.3
"19F","ANTHRO","151","1","B",5,44,"MITSUHARA, T.","1","Ethnography of Everyday Speech","255",3
"19F","ANTHRO","154P","1","A+",2,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",4
"19F","ANTHRO","154P","1","A",11,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",4
"19F","ANTHRO","154P","1","A-",11,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",3.7
"19F","ANTHRO","154P","1","B+",6,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",3.3
"19F","ANTHRO","154P","1","B",4,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",3
"19F","ANTHRO","154P","1","B-",2,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",2.7
"19F","ANTHRO","154P","1","C+",2,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",2.3
"19F","ANTHRO","154P","1","C",1,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",2
"19F","ANTHRO","154P","1","C-",1,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",1.7
"19F","ANTHRO","154P","1","D-",2,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",0.7
"19F","ANTHRO","154P","1","F",1,43,"EDMONDS, R.B.","1","Multilingualism: Communities and Histories in Contact","255",0
"19F","ANTHRO","159","1","A+",5,20,"DEBENPORT, E.K.","1","Selected Topics in Linguistic Anthropology","255",4
"19F","ANTHRO","159","1","A",13,20,"DEBENPORT, E.K.","1","Selected Topics in Linguistic Anthropology","255",4
"19F","ANTHRO","159","1","B+",1,20,"DEBENPORT, E.K.","1","Selected Topics in Linguistic Anthropology","255",3.3
"19F","ANTHRO","159","1","B",1,20,"DEBENPORT, E.K.","1","Selected Topics in Linguistic Anthropology","255",3
"19F","ANTHRO","M166Q","1","A+",3,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",4
"19F","ANTHRO","M166Q","1","A",12,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",4
"19F","ANTHRO","M166Q","1","A-",15,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",3.7
"19F","ANTHRO","M166Q","1","B+",5,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",3.3
"19F","ANTHRO","M166Q","1","B",1,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",3
"19F","ANTHRO","M166Q","1","B-",1,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",2.7
"19F","ANTHRO","M166Q","1","I",1,38,"BOUM, A.","1","Culture Area of Maghrib (North Africa)","255",0
"19F","ANTHRO","169","1","A+",12,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",4
"19F","ANTHRO","169","1","A",18,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",4
"19F","ANTHRO","169","1","A-",36,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",3.7
"19F","ANTHRO","169","1","B+",42,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",3.3
"19F","ANTHRO","169","1","B",39,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",3
"19F","ANTHRO","169","1","B-",28,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",2.7
"19F","ANTHRO","169","1","C+",29,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",2.3
"19F","ANTHRO","169","1","C",11,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",2
"19F","ANTHRO","169","1","C-",6,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",1.7
"19F","ANTHRO","169","1","D+",7,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",1.3
"19F","ANTHRO","169","1","D",2,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",1
"19F","ANTHRO","169","1","F",4,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",0
"19F","ANTHRO","169","1","NP",2,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",-2
"19F","ANTHRO","169","1","P",5,241,"BRANTINGHAM, P.J.","1","Selected Topics in Regional Cultures","255",-1
"19F","ANTHRO","191HC","1","A",7,13,"MIYAKE, L.R.","1","Data Analysis","255",4
