AERO+ST A - Leadership Laboratory
ARMENIA 230B - Elementary Classical Armenian
0,10,10
ARMENIA 596 - Directed Individual Study
0,10,10
ARMENIA 597 - Examination Preparation
0,10,10
ARMENIA 599 - PhD Dissertation Research and Preparation
0,10,10
ART 1A - Drawing
5,17,12
ART 1B - Sculpture
16,17,1
ART 11A - Painting
7,17,10
ART 11B - Photography
0,0,0
ART 11D - New Genres
9,17,8
ART 11E - Ceramics
6,17,11
ART 21B - Production: Moving Image and Sound
2,20,18
ART 31B - Global Modernism
7,80,73
ART 100 - Issues in Contemporary Art: Art Museums: Learning and Engagement
15,50,35
ART 130 - Advanced Drawing
0,0,0
ART 133 - Advanced Painting
0,0,0
0,0,0
ART 137 - Advanced New Genres: Studio 1  
0,0,0
ART 140 - Advanced Printmaking
0,0,0
ART 145 - Advanced Sculpture
0,0,0
ART 147 - Advanced Photography
0,0,0
ART 148 - Advanced Ceramics
0,0,0
ART 150 - Senior Studio
11,13,2
0,0,0
ART M184 - Chicana Art and Artists
1,5,4
ART 190 - Studio/Research Colloquia in Art
0,15,15
ART 271 - Graduate Painting
0,10,10
0,10,10
0,10,10
0,10,10
ART 273 - Graduate Sculpture
0,10,10
0,10,10
ART 274 - Graduate Photography
0,10,10
0,10,10
ART 275 - Graduate New Genres
0,10,10
0,10,10
ART 276 - Graduate Group Critique
0,10,10
ART 277 - Graduate Ceramics
0,10,10
ART 278 - Interdisciplinary Studio
0,10,10
ART 279 - Open Area Studio
0,10,10
0,10,10
ART C280 - Seminar: Art: Seminar 1  
0,10,10
ART 375 - Teaching Apprentice Practicum
0,1,1
0,1,1
0,1,1
0,2,2
0,1,1
0,1,1
0,1,1
0,4,4
0,2,2
0,1,1
0,2,2
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
ART 596 - Directed Individual Study or Research
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ART 597 - Preparation for Master's Comprehensive Examination
0,10,10
0,10,10
ART+HIS 25 - Museum Studies
19,270,251
ART+HIS 30 - Arts of Japan
18,270,252
ART+HIS M114C - Classical Archaeology: Greco-Roman Painting
5,30,25
ART+HIS C115B - Early Medieval Art and Architecture
5,60,55
ART+HIS M119C - Introduction to Islamic Archaeology
9,20,11
ART+HIS 121D - Late Renaissance Art: Counter-Reformation
14,60,46
ART+HIS C126 - Selected Topics in Early Modern Art: Painting of 17th Century in Northern Europe
11,60,49
"ART+HIS M127C - Cultural and Intellectual History of Modern Europe, 19th Century"
4,15,11
"ART+HIS C128B - History of Photography, 1910 to Present"
ART+HIS 133E - American Houses
11,60,49
ART+HIS 144 - Caribbean Art
21,60,39
ART+HIS C148G - Gardens in Chinese Art and Culture
6,40,34
ART+HIS C151 - Selected Topics in Japanese Art: Introduction to Japanese Archaeology
9,60,51
ART+HIS 185 - Undergraduate Seminar: Debating Globalization: Chinese Art in Modern/Contemporary World
0,15,15
ART+HIS 185 - Undergraduate Seminar: Johannes Vermeer and Dutch Genre Painting
2,15,13
ART+HIS 185 - Undergraduate Seminar: Maya Art and Gender
2,15,13
ART+HIS 200 - Art Historical Theories and Methodologies
1,10,9
ART+HIS 203 - Topics in Architectural History and Theory: Gender in Architecture and Arts of Ancient Worlds
4,15,11
ART+HIS 207 - Consortium Scholar Seminar at Getty Research Institute: Seminar 1  
1,5,4
ART+HIS C215B - Early Medieval Art and Architecture
0,10,10
ART+HIS C217B - Selected Topics in Medieval Art: Notre-Dame de Paris: Making and Remaking History
2,10,8
"ART+HIS C228B - History of Photography, 1910 to Present"
ART+HIS 232 - Contemporary Art: Research and Museum Practice in Chicanx and Latinx Art
2,15,13
ART+HIS C248G - Gardens in Chinese Art and Culture
0,5,5
ART+HIS M258B - Topics in Asian Archaeology: Material Culture and Society of Iron Age Japan
0,15,15
ART+HIS 375 - Teaching Apprentice Practicum
1,6,5
0,6,6
0,2,2
ART+HIS 596 - Directed Individual Study or Research
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ART+HIS 597 - Preparation for MA Comprehensive Examination or PhD Qualifying Examinations
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ART+HIS 598 - Research for and Preparation of MA Thesis
1,10,9
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ART+HIS 599 - Research for and Preparation of PhD Dissertation
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
ART%26ARC 100 - Selected Topics in Arts: Lecture 1  
ARTS+ED 101 - Selected Topics in Arts Education: Lecture 1  
